Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
The Sienese physician Pietro Andrea Mattioli wrote in the 1530s of a decoration by Romanino at Trent showing nude male figures not dissimilar to the Sistine ignudi .,The/the/DT Sienese/sienese/JJ physician/physician/NN Pietro/Pietro/NNP Andrea/Andrea/NNP Mattioli/Mattioli/NNP wrote/write/VBD in/in/IN the/the/DT 1530s/1530s/CD of/of/IN a/a/DT decoration/decoration/NN by/by/IN Romanino/romanino/NN at/at/IN Trent/Trent/NNP showing/show/VBG nude/nude/JJ male/male/JJ figures/figure/NNS not/not/RB dissimilar/dissimilar/JJ to/to/TO the/the/DT Sistine/Sistine/NNP ignudi/ignudi/NN ././. ,"ROOT (ROOT-0, wrote-7) det (Mattioli-6, The-1) amod (Mattioli-6, Sienese-2) compound (Mattioli-6, physician-3) compound (Mattioli-6, Pietro-4) compound (Mattioli-6, Andrea-5) nsubj (wrote-7, Mattioli-6) case (1530s-10, in-8) det (1530s-10, the-9) det:qmod (decoration-13, 1530s-10) mwe (1530s-10, of-11) det (decoration-13, a-12) nmod (wrote-7, decoration-13) case (Romanino-15, by-14) nmod:by (wrote-7, Romanino-15) mark (showing-18, at-16) nsubj (showing-18, Trent-17) advcl:at (wrote-7, showing-18) amod (figures-21, nude-19) amod (figures-21, male-20) nsubj (dissimilar-23, figures-21) neg (dissimilar-23, not-22) xcomp (showing-18, dissimilar-23) case (ignudi-27, to-24) det (ignudi-27, the-25) compound (ignudi-27, Sistine-26) nmod:to (dissimilar-23, ignudi-27) punct (wrote-7, .-28) ",decoration,13,"det:qmod (decoration-13, 1530s-10) det (decoration-13, a-12) nmod (wrote-7, decoration-13) ",in the 1530s of a decoration by Romanino at Trent showing,NN,[],,,,,[],[],[],,"[('', 'wrote', 7)]",[''],[],['wrote'],"['1530s', 'a']","['other', 'indefinite article']",[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,1530s of,Not Applicable,,
"( n20 ) The aniconic decoration of the Dome of the Rock in Jerusalem ( 691-92 ) and of early Islamic mosques points to a distinction between secular and religious art , which is clearly demonstrated in the facade of the mid-eighth-century palace of Mshatta in Jordan , on which the use of figural ornament is interrupted at a point corresponding to the location of an interior mosque.","-LRB-/-lrb-/-LRB- n20/n20/NN -RRB-/-rrb-/-RRB- The/the/DT aniconic/aniconic/JJ decoration/decoration/NN of/of/IN the/the/DT Dome/Dome/NNP of/of/IN the/the/DT Rock/Rock/NNP in/in/IN Jerusalem/Jerusalem/NNP -LRB-/-lrb-/-LRB- 691-92/691-92/CD -RRB-/-rrb-/-RRB- and/and/CC of/of/IN early/early/JJ Islamic/islamic/JJ mosques/mosque/NNS points/point/NNS to/to/TO a/a/DT distinction/distinction/NN between/between/IN secular/secular/JJ and/and/CC religious/religious/JJ art/art/NN ,/,/, which/which/WDT is/be/VBZ clearly/clearly/RB demonstrated/demonstrate/VBN in/in/IN the/the/DT facade/facade/NN of/of/IN the/the/DT mid-eighth-century/mid-eighth-century/JJ palace/palace/NN of/of/IN Mshatta/Mshatta/NNP in/in/IN Jordan/Jordan/NNP ,/,/, on/on/IN which/which/WDT the/the/DT use/use/NN of/of/IN figural/figural/JJ ornament/ornament/NN is/be/VBZ interrupted/interrupt/VBN at/at/IN a/a/DT point/point/NN corresponding/correspond/VBG to/to/TO the/the/DT location/location/NN of/of/IN an/a/DT interior/interior/JJ mosque/mosque/NN ././. ","ROOT (ROOT-0, n20-2) punct (n20-2, (-1) conj:and (n20-2, n20-2) punct (n20-2, )-3) det (decoration-6, The-4) amod (decoration-6, aniconic-5) nmod:in (n20-2, decoration-6) case (Dome-9, of-7) det (Dome-9, the-8) nmod:of (decoration-6, Dome-9) case (Rock-12, of-10) det (Rock-12, the-11) nmod:of (Dome-9, Rock-12) case (decoration-6, in-13) dep (decoration-6, Jerusalem-14) punct (691-92-16, (-15) appos (Jerusalem-14, 691-92-16) punct (691-92-16, )-17) cc (n20-2, and-18) case (points-23, of-19) amod (points-23, early-20) amod (points-23, Islamic-21) compound (points-23, mosques-22) nmod:of (n20-2, points-23) case (distinction-26, to-24) det (distinction-26, a-25) nmod:to (points-23, distinction-26) nsubjpass (demonstrated-36, distinction-26) case (art-31, between-27) amod (art-31, secular-28) cc (secular-28, and-29) conj:and (secular-28, religious-30) amod (art-31, religious-30) nmod:between (distinction-26, art-31) punct (distinction-26, ,-32) ref (distinction-26, which-33) auxpass (demonstrated-36, is-34) advmod (demonstrated-36, clearly-35) acl:relcl (distinction-26, demonstrated-36) case (facade-39, in-37) det (facade-39, the-38) nmod:in (demonstrated-36, facade-39) case (palace-43, of-40) det (palace-43, the-41) amod (palace-43, mid-eighth-century-42) nmod:of (n20-2, palace-43) case (Mshatta-45, of-44) nmod:of (n20-2, Mshatta-45) case (Jordan-47, in-46) nmod:in (n20-2, Jordan-47) nmod:on (interrupted-57, Jordan-47) punct (Jordan-47, ,-48) case (which-50, on-49) ref (Jordan-47, which-50) det (use-52, the-51) nsubjpass (interrupted-57, use-52) case (ornament-55, of-53) amod (ornament-55, figural-54) nmod:of (use-52, ornament-55) auxpass (interrupted-57, is-56) acl:relcl (Jordan-47, interrupted-57) case (point-60, at-58) det (point-60, a-59) nmod:at (interrupted-57, point-60) acl (point-60, corresponding-61) case (location-64, to-62) det (location-64, the-63) nmod:to (corresponding-61, location-64) case (mosque-68, of-65) det (mosque-68, an-66) amod (mosque-68, interior-67) nmod:of (location-64, mosque-68) punct (n20-2, .-69) ",decoration,6,"det (decoration-6, The-4) amod (decoration-6, aniconic-5) nmod:in (n20-2, decoration-6) nmod:of (decoration-6, Dome-9) case (decoration-6, in-13) dep (decoration-6, Jerusalem-14) ",( n20 ) The aniconic decoration of the Dome of the,NN,[],,,,,[],[],[],,"[('in', 'n20', 2), ('of', 'Dome', 9)]","['in', 'of']",['Dome'],['n20'],['The'],['definite article'],[],[],[],[],[],['aniconic'],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Another species , P. minutus , shares parts of its habitat with P. argentilineatus but uses a different mode of exterior decoration .","Another/another/DT species/species/NNS ,/,/, P./p./FW minutus/minutus/FW ,/,/, shares/share/NNS parts/part/NNS of/of/IN its/its/PRP$ habitat/habitat/NN with/with/IN P./P./NNP argentilineatus/argentilineatus/NN but/but/CC uses/use/VBZ a/a/DT different/different/JJ mode/mode/NN of/of/IN exterior/exterior/NN decoration/decoration/NN ././. ","ROOT (ROOT-0, uses-16) det (species-2, Another-1) nsubj (uses-16, species-2) punct (species-2, ,-3) compound (minutus-5, P.-4) appos (species-2, minutus-5) punct (species-2, ,-6) compound (parts-8, shares-7) appos (species-2, parts-8) case (habitat-11, of-9) nmod:poss (habitat-11, its-10) nmod:of (parts-8, habitat-11) case (argentilineatus-14, with-12) compound (argentilineatus-14, P.-13) nmod:with (habitat-11, argentilineatus-14) cc (uses-16, but-15) det (mode-19, a-17) amod (mode-19, different-18) dobj (uses-16, mode-19) case (decoration-22, of-20) compound (decoration-22, exterior-21) nmod:of (mode-19, decoration-22) punct (uses-16, .-23) ",decoration,22,"case (decoration-22, of-20) compound (decoration-22, exterior-21) nmod:of (mode-19, decoration-22) ",a different mode of exterior decoration .,NN,[],,,,,[],[],[],,"[('of', 'mode', 19)]",['of'],[],['mode'],[],[],[],[],[],[],['exterior'],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,,,,
PHOTO ( COLOR ) : Beads from the Russian site of Sungir inspired the decoration on heroine Ayla 's wedding dress .,PHOTO/photo/NN -LRB-/-lrb-/-LRB- COLOR/color/NN -RRB-/-rrb-/-RRB- :/:/: Beads/bead/NNS from/from/IN the/the/DT Russian/russian/JJ site/site/NN of/of/IN Sungir/Sungir/NNP inspired/inspire/VBD the/the/DT decoration/decoration/NN on/on/IN heroine/heroine/NN Ayla/Ayla/NNP 's/'s/POS wedding/wedding/NN dress/dress/NN ././. ,"ROOT (ROOT-0, PHOTO-1) punct (COLOR-3, (-2) appos (PHOTO-1, COLOR-3) punct (COLOR-3, )-4) punct (PHOTO-1, :-5) dep (PHOTO-1, Beads-6) case (site-10, from-7) det (site-10, the-8) amod (site-10, Russian-9) nmod:from (Beads-6, site-10) case (Sungir-12, of-11) nmod:of (site-10, Sungir-12) acl:relcl (Beads-6, inspired-13) det (decoration-15, the-14) dobj (inspired-13, decoration-15) case (dress-21, on-16) compound (Ayla-18, heroine-17) nmod:poss (dress-21, Ayla-18) case (Ayla-18, 's-19) compound (dress-21, wedding-20) nmod:on (inspired-13, dress-21) punct (PHOTO-1, .-22) ",decoration,15,"det (decoration-15, the-14) dobj (inspired-13, decoration-15) ",site of Sungir inspired the decoration on heroine Ayla 's wedding,NN,[],inspired-13,inspire,VBD,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"The figure is wearing long , flowing , fringed elbow decorations used in dance rituals and has palm bands around his knees and ankles , whose seed pods would have rattled during dance .","The/the/DT figure/figure/NN is/be/VBZ wearing/wear/VBG long/long/RB ,/,/, flowing/flow/VBG ,/,/, fringed/fringed/JJ elbow/elbow/NN decorations/decoration/NNS used/use/VBN in/in/IN dance/dance/NN rituals/ritual/NNS and/and/CC has/have/VBZ palm/palm/NN bands/band/NNS around/around/IN his/he/PRP$ knees/knee/NNS and/and/CC ankles/ankle/NNS ,/,/, whose/whose/WP$ seed/seed/NN pods/pod/NNS would/would/MD have/have/VB rattled/rattle/VBN during/during/IN dance/dance/NN ././. ","ROOT (ROOT-0, wearing-4) det (figure-2, The-1) nsubj (wearing-4, figure-2) nsubj (has-17, figure-2) aux (wearing-4, is-3) advmod (wearing-4, long-5) punct (wearing-4, ,-6) dep (wearing-4, flowing-7) punct (wearing-4, ,-8) amod (decorations-11, fringed-9) compound (decorations-11, elbow-10) dobj (wearing-4, decorations-11) acl (decorations-11, used-12) case (rituals-15, in-13) compound (rituals-15, dance-14) nmod:in (used-12, rituals-15) cc (wearing-4, and-16) conj:and (wearing-4, has-17) compound (bands-19, palm-18) dobj (has-17, bands-19) case (knees-22, around-20) nmod:poss (knees-22, his-21) nmod:around (bands-19, knees-22) dep (rattled-31, knees-22) cc (knees-22, and-23) nmod:around (bands-19, ankles-24) conj:and (knees-22, ankles-24) dep (rattled-31, ankles-24) punct (knees-22, ,-25) ref (knees-22, whose-26) compound (pods-28, seed-27) nsubj (rattled-31, pods-28) aux (rattled-31, would-29) aux (rattled-31, have-30) acl:relcl (knees-22, rattled-31) case (dance-33, during-32) nmod:during (rattled-31, dance-33) punct (wearing-4, .-34) ",decoration,11,"amod (decorations-11, fringed-9) compound (decorations-11, elbow-10) dobj (wearing-4, decorations-11) acl (decorations-11, used-12) ",", flowing , fringed elbow decorations used in dance rituals and",NNS,[],wearing-4,wear,VBG,object,['long'],[],['is'],,[],[],[],[],[],[],[],[],[],[],['elbow'],['fringed'],[0.08916666666666667],[0.0875],[0.06083333333333333],[0.022000000000000002],[0.0255],[0.0225],[0.1252083333333333],[0.0625],[0.125],[0.07],[0.224375],[0.06125],[0.024166666666666666],[],[],[],[],[],[],[],[],[],[],plural,bare plural,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,,,,
"The Rogan plates show a bird-man with a distinctive fork-shaped decoration around his mouth , carrying the head of another bird-man who has a different fork-shaped decoration around his eye , often called the weeping-eye motif .","The/the/DT Rogan/Rogan/NNP plates/plate/NNS show/show/VBP a/a/DT bird-man/bird-man/NN with/with/IN a/a/DT distinctive/distinctive/JJ fork-shaped/fork-shaped/JJ decoration/decoration/NN around/around/IN his/he/PRP$ mouth/mouth/NN ,/,/, carrying/carry/VBG the/the/DT head/head/NN of/of/IN another/another/DT bird-man/bird-man/NN who/who/WP has/have/VBZ a/a/DT different/different/JJ fork-shaped/fork-shaped/JJ decoration/decoration/NN around/around/IN his/he/PRP$ eye/eye/NN ,/,/, often/often/RB called/call/VBD the/the/DT weeping-eye/weeping-eye/JJ motif/motif/NN ././. ","ROOT (ROOT-0, show-4) det (plates-3, The-1) compound (plates-3, Rogan-2) nsubj (show-4, plates-3) det (bird-man-6, a-5) nsubj (called-33, bird-man-6) case (decoration-11, with-7) det (decoration-11, a-8) amod (decoration-11, distinctive-9) amod (decoration-11, fork-shaped-10) nmod:with (bird-man-6, decoration-11) case (mouth-14, around-12) nmod:poss (mouth-14, his-13) nmod:around (decoration-11, mouth-14) punct (called-33, ,-15) advcl (called-33, carrying-16) det (head-18, the-17) dobj (carrying-16, head-18) case (bird-man-21, of-19) det (bird-man-21, another-20) nmod:of (head-18, bird-man-21) nsubj (has-23, bird-man-21) ref (bird-man-21, who-22) acl:relcl (bird-man-21, has-23) det (decoration-27, a-24) amod (decoration-27, different-25) amod (decoration-27, fork-shaped-26) dobj (has-23, decoration-27) case (eye-30, around-28) nmod:poss (eye-30, his-29) nmod:around (decoration-27, eye-30) punct (called-33, ,-31) advmod (called-33, often-32) ccomp (show-4, called-33) det (motif-36, the-34) amod (motif-36, weeping-eye-35) dobj (called-33, motif-36) punct (show-4, .-37) ",decoration,11,"case (decoration-11, with-7) det (decoration-11, a-8) amod (decoration-11, distinctive-9) amod (decoration-11, fork-shaped-10) nmod:with (bird-man-6, decoration-11) nmod:around (decoration-11, mouth-14) ","bird-man with a distinctive fork-shaped decoration around his mouth , carrying",NN,[],,,,,[],[],[],,"[('with', 'bird-man', 6), ('around', 'mouth', 14)]","['with', 'around']",['mouth'],['bird-man'],['a'],['indefinite article'],[],[],[],[],[],"['distinctive', 'fork-shaped']",[0.05479166666666666],[0.075],[0.13104166666666667],[0.042666666666666665],[0.0365],[0.020125],[0.11141666666666668],[0.075],[0.0625],[0.1],[0.11879166666666667],[0.109875],[0.06229166666666666],[],[],[],['with'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,1,0,0,0,countable,a,unit,a/an,small
"The Rogan plates show a bird-man with a distinctive fork-shaped decoration around his mouth , carrying the head of another bird-man who has a different fork-shaped decoration around his eye , often called the weeping-eye motif .","The/the/DT Rogan/Rogan/NNP plates/plate/NNS show/show/VBP a/a/DT bird-man/bird-man/NN with/with/IN a/a/DT distinctive/distinctive/JJ fork-shaped/fork-shaped/JJ decoration/decoration/NN around/around/IN his/he/PRP$ mouth/mouth/NN ,/,/, carrying/carry/VBG the/the/DT head/head/NN of/of/IN another/another/DT bird-man/bird-man/NN who/who/WP has/have/VBZ a/a/DT different/different/JJ fork-shaped/fork-shaped/JJ decoration/decoration/NN around/around/IN his/he/PRP$ eye/eye/NN ,/,/, often/often/RB called/call/VBD the/the/DT weeping-eye/weeping-eye/JJ motif/motif/NN ././. ","ROOT (ROOT-0, show-4) det (plates-3, The-1) compound (plates-3, Rogan-2) nsubj (show-4, plates-3) det (bird-man-6, a-5) nsubj (called-33, bird-man-6) case (decoration-11, with-7) det (decoration-11, a-8) amod (decoration-11, distinctive-9) amod (decoration-11, fork-shaped-10) nmod:with (bird-man-6, decoration-11) case (mouth-14, around-12) nmod:poss (mouth-14, his-13) nmod:around (decoration-11, mouth-14) punct (called-33, ,-15) advcl (called-33, carrying-16) det (head-18, the-17) dobj (carrying-16, head-18) case (bird-man-21, of-19) det (bird-man-21, another-20) nmod:of (head-18, bird-man-21) nsubj (has-23, bird-man-21) ref (bird-man-21, who-22) acl:relcl (bird-man-21, has-23) det (decoration-27, a-24) amod (decoration-27, different-25) amod (decoration-27, fork-shaped-26) dobj (has-23, decoration-27) case (eye-30, around-28) nmod:poss (eye-30, his-29) nmod:around (decoration-27, eye-30) punct (called-33, ,-31) advmod (called-33, often-32) ccomp (show-4, called-33) det (motif-36, the-34) amod (motif-36, weeping-eye-35) dobj (called-33, motif-36) punct (show-4, .-37) ",decoration,27,"det (decoration-27, a-24) amod (decoration-27, different-25) amod (decoration-27, fork-shaped-26) dobj (has-23, decoration-27) nmod:around (decoration-27, eye-30) ","who has a different fork-shaped decoration around his eye , often",NN,[],has-23,have,VBZ,object,[],[],[],,"[('around', 'eye', 30)]",['around'],['eye'],[],['a'],['indefinite article'],[],[],[],[],[],"['different', 'fork-shaped']",[0.0125],[0.01],[0.025],[0.0075],[0.6383333333333333],[0.0175],[0.01858333333333333],[0.0625],[0.0325],[0.066],[0.04083333333333333],[0.0675],[0.00125],[],[],[],[],[],[],[],[],[],[],singular,linked,singular,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,1,0,0,0,countable,a,unit,a/an,small
"PHOTOS ( COLOR ) : A copper plate from Etowah , left , depicts a bird-man with fork-shaped decoration around his mouth .","PHOTOS/photo/NNS -LRB-/-lrb-/-LRB- COLOR/color/NN -RRB-/-rrb-/-RRB- :/:/: A/a/DT copper/copper/NN plate/plate/NN from/from/IN Etowah/Etowah/NNP ,/,/, left/leave/VBD ,/,/, depicts/depict/VBZ a/a/DT bird-man/bird-man/NN with/with/IN fork-shaped/fork-shaped/JJ decoration/decoration/NN around/around/IN his/he/PRP$ mouth/mouth/NN ././. ","ROOT (ROOT-0, PHOTOS-1) punct (COLOR-3, (-2) appos (PHOTOS-1, COLOR-3) punct (COLOR-3, )-4) punct (PHOTOS-1, :-5) det (plate-8, A-6) compound (plate-8, copper-7) dep (PHOTOS-1, plate-8) case (Etowah-10, from-9) nmod:from (left-12, Etowah-10) punct (left-12, ,-11) dep (plate-8, left-12) punct (left-12, ,-13) dep (left-12, depicts-14) det (bird-man-16, a-15) dobj (depicts-14, bird-man-16) case (decoration-19, with-17) amod (decoration-19, fork-shaped-18) nmod:with (depicts-14, decoration-19) case (mouth-22, around-20) nmod:poss (mouth-22, his-21) nmod:around (decoration-19, mouth-22) punct (PHOTOS-1, .-23) ",decoration,19,"case (decoration-19, with-17) amod (decoration-19, fork-shaped-18) nmod:with (depicts-14, decoration-19) nmod:around (decoration-19, mouth-22) ",depicts a bird-man with fork-shaped decoration around his mouth .,NN,[],,,,,[],[],[],,"[('with', 'depicts', 14), ('around', 'mouth', 22)]","['with', 'around']",['mouth'],['depicts'],[],[],[],[],[],[],[],['fork-shaped'],,,,,,,,,,,,,,[],[],[],['with'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,,,,
The image of the wild sheep is similar to decoration found on high-status Achaemenid drinking horns .,The/the/DT image/image/NN of/of/IN the/the/DT wild/wild/JJ sheep/sheep/NN is/be/VBZ similar/similar/JJ to/to/TO decoration/decoration/NN found/find/VBN on/on/IN high-status/high-status/JJ Achaemenid/achaemenid/JJ drinking/drinking/NN horns/horn/NNS ././. ,"ROOT (ROOT-0, similar-8) det (image-2, The-1) nsubj (similar-8, image-2) case (sheep-6, of-3) det (sheep-6, the-4) amod (sheep-6, wild-5) nmod:of (image-2, sheep-6) cop (similar-8, is-7) case (decoration-10, to-9) nmod:to (similar-8, decoration-10) acl (decoration-10, found-11) case (horns-16, on-12) amod (horns-16, high-status-13) amod (horns-16, Achaemenid-14) compound (horns-16, drinking-15) nmod:on (found-11, horns-16) punct (similar-8, .-17) ",decoration,10,"case (decoration-10, to-9) nmod:to (similar-8, decoration-10) acl (decoration-10, found-11) ",wild sheep is similar to decoration found on high-status Achaemenid drinking,NN,[],,,,,[],[],[],,"[('to', 'similar', 8)]",['to'],[],['similar'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['to'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,,,,
"Finally , gold feline heads found on horse pendants and the burial chamber seem to be inspired by the decoration of some Warring States Chinese bronzes and Chinese funerary practices .","Finally/finally/RB ,/,/, gold/gold/NN feline/feline/JJ heads/head/NNS found/find/VBN on/on/IN horse/horse/NN pendants/pendant/NNS and/and/CC the/the/DT burial/burial/NN chamber/chamber/NN seem/seem/VBP to/to/TO be/be/VB inspired/inspire/VBN by/by/IN the/the/DT decoration/decoration/NN of/of/IN some/some/DT Warring/Warring/NNP States/States/NNPS Chinese/Chinese/NNP bronzes/bronze/NNS and/and/CC Chinese/chinese/JJ funerary/funerary/JJ practices/practice/NNS ././. ","ROOT (ROOT-0, seem-14) advmod (seem-14, Finally-1) punct (seem-14, ,-2) compound (heads-5, gold-3) amod (heads-5, feline-4) nsubj (seem-14, heads-5) nsubjpass:xsubj (inspired-17, heads-5) acl (heads-5, found-6) case (pendants-9, on-7) compound (pendants-9, horse-8) nmod:on (found-6, pendants-9) cc (pendants-9, and-10) det (chamber-13, the-11) compound (chamber-13, burial-12) nmod:on (found-6, chamber-13) conj:and (pendants-9, chamber-13) mark (inspired-17, to-15) auxpass (inspired-17, be-16) xcomp (seem-14, inspired-17) case (decoration-20, by-18) det (decoration-20, the-19) nmod:agent (inspired-17, decoration-20) case (bronzes-26, of-21) det (bronzes-26, some-22) compound (bronzes-26, Warring-23) compound (bronzes-26, States-24) compound (bronzes-26, Chinese-25) nmod:of (decoration-20, bronzes-26) cc (bronzes-26, and-27) amod (practices-30, Chinese-28) amod (practices-30, funerary-29) nmod:of (decoration-20, practices-30) conj:and (bronzes-26, practices-30) punct (seem-14, .-31) ",decoration,20,"case (decoration-20, by-18) det (decoration-20, the-19) nmod:agent (inspired-17, decoration-20) nmod:of (decoration-20, bronzes-26) nmod:of (decoration-20, practices-30) ",to be inspired by the decoration of some Warring States Chinese,NN,[],,,,,[],[],[],,"[('agent', 'inspired', 17), ('of', 'bronzes', 26), ('of', 'practices', 30)]","['agent', 'of', 'of']","['bronzes', 'practices']",['inspired'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['by'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Horse decoration was made out of gilded pieces , but solid metal was reserved for human ornaments .","Horse/horse/NN decoration/decoration/NN was/be/VBD made/make/VBN out/out/IN of/of/IN gilded/gilded/JJ pieces/piece/NNS ,/,/, but/but/CC solid/solid/JJ metal/metal/NN was/be/VBD reserved/reserve/VBN for/for/IN human/human/JJ ornaments/ornament/NNS ././. ","ROOT (ROOT-0, made-4) compound (decoration-2, Horse-1) nsubjpass (made-4, decoration-2) auxpass (made-4, was-3) compound:prt (made-4, out-5) case (pieces-8, of-6) amod (pieces-8, gilded-7) nmod:of (made-4, pieces-8) punct (made-4, ,-9) cc (made-4, but-10) amod (metal-12, solid-11) nsubjpass (reserved-14, metal-12) auxpass (reserved-14, was-13) conj:but (made-4, reserved-14) case (ornaments-17, for-15) amod (ornaments-17, human-16) nmod:for (reserved-14, ornaments-17) punct (made-4, .-18) ",decoration,2,"compound (decoration-2, Horse-1) nsubjpass (made-4, decoration-2) ",Horse decoration was made out of gilded,NN,[],made-4,make,VBN,passive,[],[],[],,[],[],[],[],[],[],[],[],[],[],['Horse'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2002.txt_3.csv,0,0,0,0,unknown,,,,
"The plans for decoration also included a scene of the destruction of the library and busts of war heroes , '' the King , the Queen , and Cardinal Mercier . ''","The/the/DT plans/plan/NNS for/for/IN decoration/decoration/NN also/also/RB included/include/VBD a/a/DT scene/scene/NN of/of/IN the/the/DT destruction/destruction/NN of/of/IN the/the/DT library/library/NN and/and/CC busts/bust/NNS of/of/IN war/war/NN heroes/hero/NNS ,/,/, ''/''/'' the/the/DT King/King/NNP ,/,/, the/the/DT Queen/Queen/NNP ,/,/, and/and/CC Cardinal/Cardinal/NNP Mercier/Mercier/NNP ././. ''/''/'' ","ROOT (ROOT-0, included-6) det (plans-2, The-1) nsubj (included-6, plans-2) case (decoration-4, for-3) nmod:for (plans-2, decoration-4) advmod (included-6, also-5) det (scene-8, a-7) dobj (included-6, scene-8) case (destruction-11, of-9) det (destruction-11, the-10) nmod:of (scene-8, destruction-11) case (library-14, of-12) det (library-14, the-13) nmod:of (destruction-11, library-14) cc (destruction-11, and-15) nmod:of (scene-8, busts-16) conj:and (destruction-11, busts-16) case (heroes-19, of-17) compound (heroes-19, war-18) nmod:of (busts-16, heroes-19) punct (scene-8, ,-20) punct (scene-8, ''-21) det (King-23, the-22) dobj (included-6, King-23) conj:and (scene-8, King-23) punct (King-23, ,-24) det (Queen-26, the-25) appos (King-23, Queen-26) punct (scene-8, ,-27) cc (scene-8, and-28) compound (Mercier-30, Cardinal-29) dobj (included-6, Mercier-30) conj:and (scene-8, Mercier-30) punct (included-6, .-31) punct (included-6, ''-32) ",decoration,4,"case (decoration-4, for-3) nmod:for (plans-2, decoration-4) ",The plans for decoration also included a scene of,NN,[],,,,,[],[],[],,"[('for', 'plans', 2)]",['for'],[],['plans'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['for'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/done/w_acad_2003.txt_1.csv,0,0,0,0,unknown,,,,
