Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
MOUND OF RUBBLE - DAY  Jeff focuses the minicam .,MOUND/mound/NN OF/of/IN RUBBLE/rubble/NN -/-/: DAY/day/NN Jeff/Jeff/NNP focuses/focus/VBZ the/the/DT minicam/minicam/NN ././. ,"ROOT (ROOT-0, MOUND-1) case (RUBBLE-3, OF-2) nmod:of (MOUND-1, RUBBLE-3) punct (MOUND-1, --4) dep (MOUND-1, DAY-5) nsubj (focuses-7, Jeff-6) acl:relcl (DAY-5, focuses-7) det (minicam-9, the-8) dobj (focuses-7, minicam-9) punct (MOUND-1, .-10) ",rubble,3,"case (RUBBLE-3, OF-2) nmod:of (MOUND-1, RUBBLE-3) ",MOUND OF RUBBLE - DAY Jeff focuses the,NN,[],,,,,[],[],[],,"[('of', 'MOUND', 1)]",['of'],[],['MOUND'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['OF'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,,,,
MOUND OF RUBBLE  # JEFF # ( matter-of-fact ) Sniper .,MOUND/mound/NN OF/of/IN RUBBLE/RUBBLE/NNP #/#/# JEFF/JEFF/NNP #/#/# -LRB-/-lrb-/-LRB- matter-of-fact/matter-of-fact/JJ -RRB-/-rrb-/-RRB- Sniper/Sniper/NNP ././. ,"ROOT (ROOT-0, MOUND-1) case (Sniper-10, OF-2) compound (Sniper-10, RUBBLE-3) dep (RUBBLE-3, #-4) compound (Sniper-10, JEFF-5) dep (Sniper-10, #-6) punct (matter-of-fact-8, (-7) dep (Sniper-10, matter-of-fact-8) punct (matter-of-fact-8, )-9) nmod:of (MOUND-1, Sniper-10) punct (MOUND-1, .-11) ",RUBBLE,3,"compound (Sniper-10, RUBBLE-3) dep (RUBBLE-3, #-4) ",MOUND OF RUBBLE # JEFF # ( matter-of-fact,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['Sniper'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,"[2, True, False, 1, 0.5, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,,,,
MOUND OF RUBBLE  # HOWARD # Stay tight on the sniper .,MOUND/mound/NN OF/of/IN RUBBLE/RUBBLE/NNP #/#/# HOWARD/HOWARD/NNP #/#/# Stay/Stay/NNP tight/tight/JJ on/on/IN the/the/DT sniper/sniper/NN ././. ,"ROOT (ROOT-0, #-4) nsubj (#-4, MOUND-1) case (RUBBLE-3, OF-2) nmod:of (MOUND-1, RUBBLE-3) compound (Stay-7, HOWARD-5) dep (Stay-7, #-6) nsubj (tight-8, Stay-7) xcomp (#-4, tight-8) case (sniper-11, on-9) det (sniper-11, the-10) nmod:on (tight-8, sniper-11) punct (#-4, .-12) ",RUBBLE,3,"case (RUBBLE-3, OF-2) nmod:of (MOUND-1, RUBBLE-3) ",MOUND OF RUBBLE # HOWARD # Stay tight,NNP,[],,,,,[],[],[],,"[('of', 'MOUND', 1)]",['of'],[],['MOUND'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['OF'],[],[],[],[],[],[],singular,bare singular,,"[2, False, False, 2, 1.0, 14] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,,,,
MOUND OF RUBBLE  Jeff watches through his viewfinder :  # JEFF # ( under his breath ) No ... no ...  EXT .,MOUND/mound/NN OF/of/IN RUBBLE/RUBBLE/NNP Jeff/Jeff/NNP watches/watch/VBZ through/through/IN his/he/PRP$ viewfinder/viewfinder/NN :/:/: #/#/# JEFF/JEFF/NNP #/#/# -LRB-/-lrb-/-LRB- under/under/IN his/he/PRP$ breath/breath/NN -RRB-/-rrb-/-RRB- No/no/DT .../.../: no/no/DT .../.../: EXT/ext/NN ././. ,"ROOT (ROOT-0, watches-5) nsubj (watches-5, MOUND-1) case (Jeff-4, OF-2) compound (Jeff-4, RUBBLE-3) nmod:of (MOUND-1, Jeff-4) case (viewfinder-8, through-6) nmod:poss (viewfinder-8, his-7) nmod:through (watches-5, viewfinder-8) punct (viewfinder-8, :-9) compound (#-12, #-10) dep (#-12, JEFF-11) dep (viewfinder-8, #-12) punct (breath-16, (-13) case (breath-16, under-14) nmod:poss (breath-16, his-15) dep (#-12, breath-16) punct (breath-16, )-17) dep (#-12, No-18) punct (watches-5, ...-19) dep (EXT-22, no-20) punct (EXT-22, ...-21) parataxis (watches-5, EXT-22) punct (watches-5, .-23) ",RUBBLE,3,"compound (Jeff-4, RUBBLE-3) ",MOUND OF RUBBLE Jeff watches through his viewfinder,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['Jeff'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1997.txt_2.csv,0,0,0,0,unknown,,,,
"Chester reaches into his leather sidebag and pulls out a handful of mini chocolate bars , treats he gives to kids who pose in rubble . ''","Chester/Chester/NNP reaches/reach/VBZ into/into/IN his/he/PRP$ leather/leather/NN sidebag/sidebag/NN and/and/CC pulls/pull/VBZ out/out/RP a/a/DT handful/handful/NN of/of/IN mini/mini/JJ chocolate/chocolate/NN bars/bar/NNS ,/,/, treats/treat/VBZ he/he/PRP gives/give/VBZ to/to/TO kids/kid/NNS who/who/WP pose/pose/VBP in/in/IN rubble/rubble/NN ././. ''/''/'' ","ROOT (ROOT-0, reaches-2) nsubj (reaches-2, Chester-1) nsubj (pulls-8, Chester-1) case (sidebag-6, into-3) nmod:poss (sidebag-6, his-4) compound (sidebag-6, leather-5) nmod:into (reaches-2, sidebag-6) cc (reaches-2, and-7) conj:and (reaches-2, pulls-8) compound:prt (pulls-8, out-9) det:qmod (bars-15, a-10) mwe (a-10, handful-11) mwe (a-10, of-12) amod (bars-15, mini-13) compound (bars-15, chocolate-14) dobj (pulls-8, bars-15) punct (reaches-2, ,-16) dep (reaches-2, treats-17) nsubj (gives-19, he-18) ccomp (treats-17, gives-19) case (kids-21, to-20) nmod:to (gives-19, kids-21) nsubj (pose-23, kids-21) ref (kids-21, who-22) acl:relcl (kids-21, pose-23) case (rubble-25, in-24) nmod:in (pose-23, rubble-25) punct (reaches-2, .-26) punct (reaches-2, ''-27) ",rubble,25,"case (rubble-25, in-24) nmod:in (pose-23, rubble-25) ",to kids who pose in rubble . '',NN,[],,,,,[],[],[],,"[('in', 'pose', 23)]",['in'],[],['pose'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
"You ca n't just have mortar shells and rubble and blood , mothers '' breaking down over the day 's corpses .","You/you/PRP ca/can/MD n't/not/RB just/just/RB have/have/VB mortar/mortar/JJ shells/shell/NNS and/and/CC rubble/rubble/NN and/and/CC blood/blood/NN ,/,/, mothers/mother/NNS ''/''/'' breaking/break/VBG down/down/RP over/over/IN the/the/DT day/day/NN 's/'s/POS corpses/corpse/NNS ././. ","ROOT (ROOT-0, have-5) nsubj (have-5, You-1) aux (have-5, ca-2) neg (have-5, n't-3) advmod (have-5, just-4) amod (shells-7, mortar-6) dobj (have-5, shells-7) cc (shells-7, and-8) dobj (have-5, rubble-9) conj:and (shells-7, rubble-9) cc (rubble-9, and-10) conj:and (shells-7, blood-11) conj:and (rubble-9, blood-11) punct (have-5, ,-12) dobj (have-5, mothers-13) punct (mothers-13, ''-14) acl (mothers-13, breaking-15) compound:prt (breaking-15, down-16) case (corpses-21, over-17) det (day-19, the-18) nmod:poss (corpses-21, day-19) case (day-19, 's-20) nmod:over (breaking-15, corpses-21) punct (have-5, .-22) ",rubble,9,"dobj (have-5, rubble-9) conj:and (shells-7, rubble-9) cc (rubble-9, and-10) conj:and (rubble-9, blood-11) ","just have mortar shells and rubble and blood , mothers ''",NN,[],have-5,have,VB,object,['just'],"[""n't""]",['ca'],,[],[],[],[],[],[],"[('and', 'shells', 7), ('and', 'blood', 11)]","['and', 'and']","[shells-7, blood-11]",[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],ca,[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
"Neither of them knew that out back , beyond the rubble of the party , large sturdy bubbles had been forming for hours at the lip of the bamboo fountain , to the mystification of everyone .","Neither/neither/DT of/of/IN them/they/PRP knew/know/VBD that/that/IN out/out/IN back/back/RB ,/,/, beyond/beyond/IN the/the/DT rubble/rubble/NN of/of/IN the/the/DT party/party/NN ,/,/, large/large/JJ sturdy/sturdy/JJ bubbles/bubble/NNS had/have/VBD been/be/VBN forming/form/VBG for/for/IN hours/hour/NNS at/at/IN the/the/DT lip/lip/NN of/of/IN the/the/DT bamboo/bamboo/JJ fountain/fountain/NN ,/,/, to/to/TO the/the/DT mystification/mystification/NN of/of/IN everyone/everyone/NN ././. ","ROOT (ROOT-0, forming-21) det:qmod (them-3, Neither-1) mwe (Neither-1, of-2) nsubj (knew-4, them-3) ccomp (forming-21, knew-4) mark (back-7, that-5) case (back-7, out-6) dep (knew-4, back-7) punct (knew-4, ,-8) case (rubble-11, beyond-9) det (rubble-11, the-10) nmod:beyond (knew-4, rubble-11) case (party-14, of-12) det (party-14, the-13) nmod:of (rubble-11, party-14) punct (forming-21, ,-15) amod (bubbles-18, large-16) amod (bubbles-18, sturdy-17) nsubj (forming-21, bubbles-18) aux (forming-21, had-19) aux (forming-21, been-20) case (hours-23, for-22) nmod:for (forming-21, hours-23) case (lip-26, at-24) det (lip-26, the-25) nmod:at (hours-23, lip-26) case (fountain-30, of-27) det (fountain-30, the-28) amod (fountain-30, bamboo-29) nmod:of (lip-26, fountain-30) punct (hours-23, ,-31) case (mystification-34, to-32) det (mystification-34, the-33) nmod:to (hours-23, mystification-34) case (everyone-36, of-35) nmod:of (mystification-34, everyone-36) punct (forming-21, .-37) ",rubble,11,"case (rubble-11, beyond-9) det (rubble-11, the-10) nmod:beyond (knew-4, rubble-11) nmod:of (rubble-11, party-14) ","out back , beyond the rubble of the party , large",NN,[],,,,,[],[],[],,"[('beyond', 'knew', 4), ('of', 'party', 14)]","['beyond', 'of']",['party'],['knew'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['beyond'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
The Church of the Holy Sepulchre has been reduced to rubble .,The/the/DT Church/Church/NNP of/of/IN the/the/DT Holy/Holy/NNP Sepulchre/Sepulchre/NNP has/have/VBZ been/be/VBN reduced/reduce/VBN to/to/TO rubble/rubble/NN ././. ,"ROOT (ROOT-0, reduced-9) det (Church-2, The-1) nsubjpass (reduced-9, Church-2) case (Sepulchre-6, of-3) det (Sepulchre-6, the-4) compound (Sepulchre-6, Holy-5) nmod:of (Church-2, Sepulchre-6) aux (reduced-9, has-7) auxpass (reduced-9, been-8) case (rubble-11, to-10) nmod:to (reduced-9, rubble-11) punct (reduced-9, .-12) ",rubble,11,"case (rubble-11, to-10) nmod:to (reduced-9, rubble-11) ",Sepulchre has been reduced to rubble .,NN,[],,,,,[],[],[],,"[('to', 'reduced', 9)]",['to'],[],['reduced'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['to'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
"Unlike L.A. which , from the air , looked to Keneret like becabined rubble aglitter with the mica of half a million pools , Sydney looked systematic , as if it had syntax .","Unlike/unlike/IN L.A./L.A./NNP which/which/WDT ,/,/, from/from/IN the/the/DT air/air/NN ,/,/, looked/look/VBD to/to/TO Keneret/Keneret/NNP like/like/IN becabined/becabined/JJ rubble/rubble/NN aglitter/aglitter/NN with/with/IN the/the/DT mica/mica/NN of/of/IN half/half/PDT a/a/DT million/million/CD pools/pool/NNS ,/,/, Sydney/Sydney/NNP looked/look/VBD systematic/systematic/JJ ,/,/, as/as/IN if/if/IN it/it/PRP had/have/VBD syntax/syntax/NN ././. ","ROOT (ROOT-0, looked-26) case (L.A.-2, Unlike-1) nsubj (looked-9, L.A.-2) nmod:unlike (looked-26, L.A.-2) ref (L.A.-2, which-3) punct (looked-9, ,-4) case (air-7, from-5) det (air-7, the-6) nmod:from (looked-9, air-7) punct (looked-9, ,-8) acl:relcl (L.A.-2, looked-9) case (Keneret-11, to-10) nmod:to (looked-9, Keneret-11) case (aglitter-15, like-12) amod (aglitter-15, becabined-13) compound (aglitter-15, rubble-14) nmod:like (looked-9, aglitter-15) case (mica-18, with-16) det (mica-18, the-17) nmod:with (aglitter-15, mica-18) case (pools-23, of-19) det:predet (pools-23, half-20) det (pools-23, a-21) nummod (pools-23, million-22) nmod:of (mica-18, pools-23) punct (looked-26, ,-24) nsubj (looked-26, Sydney-25) xcomp (looked-26, systematic-27) punct (looked-26, ,-28) mark (had-32, as-29) mwe (as-29, if-30) nsubj (had-32, it-31) advcl:as_if (looked-26, had-32) dobj (had-32, syntax-33) punct (looked-26, .-34) ",rubble,14,"compound (aglitter-15, rubble-14) ",looked to Keneret like becabined rubble aglitter with the mica of,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['aglitter'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
"They watched till voices petered out , and then they pushed away from the wall and stepped around the rubble .","They/they/PRP watched/watch/VBD till/till/IN voices/voice/NNS petered/peter/VBD out/out/RP ,/,/, and/and/CC then/then/RB they/they/PRP pushed/push/VBD away/away/RB from/from/IN the/the/DT wall/wall/NN and/and/CC stepped/step/VBD around/around/IN the/the/DT rubble/rubble/NN ././. ","ROOT (ROOT-0, watched-2) nsubj (watched-2, They-1) mark (petered-5, till-3) nsubj (petered-5, voices-4) advcl:till (watched-2, petered-5) compound:prt (petered-5, out-6) punct (watched-2, ,-7) cc (watched-2, and-8) advmod (pushed-11, then-9) nsubj (pushed-11, they-10) nsubj (stepped-17, they-10) conj:and (watched-2, pushed-11) advmod (pushed-11, away-12) case (wall-15, from-13) det (wall-15, the-14) nmod:from (pushed-11, wall-15) cc (pushed-11, and-16) conj:and (watched-2, stepped-17) conj:and (pushed-11, stepped-17) case (rubble-20, around-18) det (rubble-20, the-19) nmod:around (stepped-17, rubble-20) punct (watched-2, .-21) ",rubble,20,"case (rubble-20, around-18) det (rubble-20, the-19) nmod:around (stepped-17, rubble-20) ",wall and stepped around the rubble .,NN,[],,,,,[],[],[],,"[('around', 'stepped', 17)]",['around'],[],['stepped'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['around'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
They were watching this guy being carried out of the rubble of a collapsed building .,They/they/PRP were/be/VBD watching/watch/VBG this/this/DT guy/guy/NN being/be/VBG carried/carry/VBN out/out/IN of/of/IN the/the/DT rubble/rubble/NN of/of/IN a/a/DT collapsed/collapsed/JJ building/building/NN ././. ,"ROOT (ROOT-0, watching-3) nsubj (watching-3, They-1) aux (watching-3, were-2) det (guy-5, this-4) dobj (watching-3, guy-5) auxpass (carried-7, being-6) acl (guy-5, carried-7) compound:prt (carried-7, out-8) case (rubble-11, of-9) det (rubble-11, the-10) nmod:of (carried-7, rubble-11) case (building-15, of-12) det (building-15, a-13) amod (building-15, collapsed-14) nmod:of (rubble-11, building-15) punct (watching-3, .-16) ",rubble,11,"case (rubble-11, of-9) det (rubble-11, the-10) nmod:of (carried-7, rubble-11) nmod:of (rubble-11, building-15) ",being carried out of the rubble of a collapsed building .,NN,[],,,,,[],[],[],,"[('of', 'carried', 7), ('of', 'building', 15)]","['of', 'of']",['building'],['carried'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"The only sounds were of our breathing , the scrape of our shoes in the rubble , but I knew that behind the broken walls there were fighters .","The/the/DT only/only/JJ sounds/sound/NNS were/be/VBD of/of/IN our/we/PRP$ breathing/breathing/NN ,/,/, the/the/DT scrape/scrape/NN of/of/IN our/we/PRP$ shoes/shoe/NNS in/in/IN the/the/DT rubble/rubble/NN ,/,/, but/but/CC I/I/PRP knew/know/VBD that/that/IN behind/behind/IN the/the/DT broken/broken/JJ walls/wall/NNS there/there/EX were/be/VBD fighters/fighter/NNS ././. ","ROOT (ROOT-0, breathing-7) det (sounds-3, The-1) amod (sounds-3, only-2) nsubj (breathing-7, sounds-3) cop (breathing-7, were-4) case (breathing-7, of-5) nmod:poss (breathing-7, our-6) punct (breathing-7, ,-8) det (scrape-10, the-9) appos (breathing-7, scrape-10) case (shoes-13, of-11) nmod:poss (shoes-13, our-12) nmod:of (scrape-10, shoes-13) case (rubble-16, in-14) det (rubble-16, the-15) nmod:in (shoes-13, rubble-16) punct (breathing-7, ,-17) cc (breathing-7, but-18) nsubj (knew-20, I-19) conj:but (breathing-7, knew-20) mark (were-27, that-21) case (walls-25, behind-22) det (walls-25, the-23) amod (walls-25, broken-24) nmod:behind (were-27, walls-25) expl (were-27, there-26) ccomp (knew-20, were-27) nsubj (were-27, fighters-28) punct (breathing-7, .-29) ",rubble,16,"case (rubble-16, in-14) det (rubble-16, the-15) nmod:in (shoes-13, rubble-16) ","of our shoes in the rubble , but I knew that",NN,[],,,,,[],[],[],,"[('in', 'shoes', 13)]",['in'],[],['shoes'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Everything in Cologne was rubble except for the cathedral , which the Allied bombers had tried to avoid .","Everything/everything/NN in/in/IN Cologne/Cologne/NNP was/be/VBD rubble/rubble/NN except/except/IN for/for/IN the/the/DT cathedral/cathedral/NN ,/,/, which/which/WDT the/the/DT Allied/Allied/NNP bombers/bomber/NNS had/have/VBD tried/try/VBN to/to/TO avoid/avoid/VB ././. ","ROOT (ROOT-0, rubble-5) nsubj (rubble-5, Everything-1) case (Cologne-3, in-2) nmod:in (Everything-1, Cologne-3) cop (rubble-5, was-4) case (cathedral-9, except-6) mwe (except-6, for-7) det (cathedral-9, the-8) nmod:except_for (rubble-5, cathedral-9) dobj (avoid-18, cathedral-9) punct (cathedral-9, ,-10) ref (cathedral-9, which-11) det (bombers-14, the-12) compound (bombers-14, Allied-13) nsubj (tried-16, bombers-14) nsubj:xsubj (avoid-18, bombers-14) aux (tried-16, had-15) acl:relcl (cathedral-9, tried-16) mark (avoid-18, to-17) xcomp (tried-16, avoid-18) punct (rubble-5, .-19) ",rubble,5,"ROOT (ROOT-0, rubble-5) nsubj (rubble-5, Everything-1) cop (rubble-5, was-4) nmod:except_for (rubble-5, cathedral-9) punct (rubble-5, .-19) ","Everything in Cologne was rubble except for the cathedral ,",NN,[],rubble-5,,NN,CopObject,[],[],[],VBD,"[('except_for', 'cathedral', 9)]",['except_for'],['cathedral'],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
The streets had been swept clear and they made neat grids through the rubble .,The/the/DT streets/street/NNS had/have/VBD been/be/VBN swept/sweep/VBN clear/clear/JJ and/and/CC they/they/PRP made/make/VBD neat/neat/JJ grids/grid/NNS through/through/IN the/the/DT rubble/rubble/NN ././. ,"ROOT (ROOT-0, swept-5) det (streets-2, The-1) nsubjpass (swept-5, streets-2) aux (swept-5, had-3) auxpass (swept-5, been-4) xcomp (swept-5, clear-6) cc (swept-5, and-7) nsubj (made-9, they-8) conj:and (swept-5, made-9) amod (grids-11, neat-10) dobj (made-9, grids-11) case (rubble-14, through-12) det (rubble-14, the-13) nmod:through (made-9, rubble-14) punct (swept-5, .-15) ",rubble,14,"case (rubble-14, through-12) det (rubble-14, the-13) nmod:through (made-9, rubble-14) ",made neat grids through the rubble .,NN,[],,,,,[],[],[],,"[('through', 'made', 9)]",['through'],[],['made'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['through'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Windows were covered with plywood or revealed facades of rubble .,Windows/Windows/NNP were/be/VBD covered/cover/VBN with/with/IN plywood/plywood/NN or/or/CC revealed/reveal/VBD facades/facade/NNS of/of/IN rubble/rubble/NN ././. ,"ROOT (ROOT-0, covered-3) nsubjpass (covered-3, Windows-1) nsubjpass (revealed-7, Windows-1) auxpass (covered-3, were-2) case (plywood-5, with-4) nmod:with (covered-3, plywood-5) cc (covered-3, or-6) conj:or (covered-3, revealed-7) dobj (revealed-7, facades-8) case (rubble-10, of-9) nmod:of (facades-8, rubble-10) punct (covered-3, .-11) ",rubble,10,"case (rubble-10, of-9) nmod:of (facades-8, rubble-10) ",plywood or revealed facades of rubble .,NN,[],,,,,[],[],[],,"[('of', 'facades', 8)]",['of'],[],['facades'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
"Soledad was trying not to cry , still miraculously intact amid a pile of rubble of broken dishes and glasses .","Soledad/Soledad/NNP was/be/VBD trying/try/VBG not/not/RB to/to/TO cry/cry/VB ,/,/, still/still/RB miraculously/miraculously/RB intact/intact/JJ amid/amid/IN a/a/DT pile/pile/NN of/of/IN rubble/rubble/NN of/of/IN broken/broken/JJ dishes/dish/NNS and/and/CC glasses/glass/NNS ././. ","ROOT (ROOT-0, trying-3) nsubj (trying-3, Soledad-1) nsubj:xsubj (cry-6, Soledad-1) aux (trying-3, was-2) neg (cry-6, not-4) mark (cry-6, to-5) xcomp (trying-3, cry-6) punct (trying-3, ,-7) advmod (intact-10, still-8) advmod (intact-10, miraculously-9) dep (trying-3, intact-10) case (pile-13, amid-11) det (pile-13, a-12) nmod:amid (intact-10, pile-13) case (rubble-15, of-14) nmod:of (pile-13, rubble-15) case (dishes-18, of-16) amod (dishes-18, broken-17) nmod:of (rubble-15, dishes-18) cc (dishes-18, and-19) nmod:of (rubble-15, glasses-20) conj:and (dishes-18, glasses-20) punct (trying-3, .-21) ",rubble,15,"case (rubble-15, of-14) nmod:of (pile-13, rubble-15) nmod:of (rubble-15, dishes-18) nmod:of (rubble-15, glasses-20) ",intact amid a pile of rubble of broken dishes and glasses,NN,[],,,,,[],[],[],,"[('of', 'pile', 13), ('of', 'dishes', 18), ('of', 'glasses', 20)]","['of', 'of', 'of']","['dishes', 'glasses']",['pile'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
Belinda had to fumble around in all the rubble to find the phone buried underneath .  '',Belinda/Belinda/NNP had/have/VBD to/to/TO fumble/fumble/VB around/around/RP in/in/IN all/all/PDT the/the/DT rubble/rubble/NN to/to/TO find/find/VB the/the/DT phone/phone/NN buried/bury/VBN underneath/underneath/IN ././. ''/''/'' ,"ROOT (ROOT-0, had-2) nsubj (had-2, Belinda-1) nsubj:xsubj (fumble-4, Belinda-1) nsubj:xsubj (find-11, Belinda-1) mark (fumble-4, to-3) xcomp (had-2, fumble-4) compound:prt (fumble-4, around-5) case (rubble-9, in-6) det:predet (rubble-9, all-7) det (rubble-9, the-8) nmod:in (fumble-4, rubble-9) mark (find-11, to-10) xcomp (had-2, find-11) det (phone-13, the-12) dobj (find-11, phone-13) acl (phone-13, buried-14) nmod (buried-14, underneath-15) punct (had-2, .-16) punct (had-2, ''-17) ",rubble,9,"case (rubble-9, in-6) det:predet (rubble-9, all-7) det (rubble-9, the-8) nmod:in (fumble-4, rubble-9) ",fumble around in all the rubble to find the phone buried,NN,[],,,,,[],[],[],,"[('in', 'fumble', 4)]",['in'],[],['fumble'],"['all', 'the']","['quantifier', 'definite article']",[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_1996.txt_1.csv,0,0,0,0,unknown,,,,
