Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"The mistake directed a freight train off the main line and onto a siding , where it struck a stationary train .","The/the/DT mistake/mistake/NN directed/direct/VBD a/a/DT freight/freight/NN train/train/NN off/off/IN the/the/DT main/main/JJ line/line/NN and/and/CC onto/onto/IN a/a/DT siding/siding/NN ,/,/, where/where/WRB it/it/PRP struck/strike/VBD a/a/DT stationary/stationary/JJ train/train/NN ././. ","ROOT (ROOT-0, directed-3) det (mistake-2, The-1) nsubj (directed-3, mistake-2) nsubj (directed-3, mistake-2) conj:and (directed-3, directed-3) det (train-6, a-4) compound (train-6, freight-5) dobj (directed-3, train-6) case (line-10, off-7) det (line-10, the-8) amod (line-10, main-9) nmod:off (directed-3, line-10) cc (directed-3, and-11) case (siding-14, onto-12) det (siding-14, a-13) nmod:onto (directed-3, siding-14) punct (siding-14, ,-15) advmod (struck-18, where-16) nsubj (struck-18, it-17) acl:relcl (siding-14, struck-18) det (train-21, a-19) amod (train-21, stationary-20) dobj (struck-18, train-21) punct (directed-3, .-22) ",freight,5,"compound (train-6, freight-5) ",The mistake directed a freight train off the main line,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['train'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2007.txt_2.csv,0,0,0,0,unknown,,,,
The agencies involved say their digital rail map may get freight haulers back to considering rail by making it easier to plan potential routes .,The/the/DT agencies/agency/NNS involved/involve/VBN say/say/VBP their/they/PRP$ digital/digital/JJ rail/rail/NN map/map/NN may/may/MD get/get/VB freight/freight/NN haulers/hauler/NNS back/back/RB to/to/TO considering/consider/VBG rail/rail/NN by/by/IN making/make/VBG it/it/PRP easier/easier/JJR to/to/TO plan/plan/VB potential/potential/JJ routes/route/NNS ././. ,"ROOT (ROOT-0, say-4) det (agencies-2, The-1) nsubj (say-4, agencies-2) acl (agencies-2, involved-3) nmod:poss (map-8, their-5) amod (map-8, digital-6) compound (map-8, rail-7) nsubj (get-10, map-8) aux (get-10, may-9) ccomp (say-4, get-10) compound (haulers-12, freight-11) dobj (get-10, haulers-12) advmod (get-10, back-13) mark (considering-15, to-14) advcl:to (back-13, considering-15) dobj (considering-15, rail-16) mark (making-18, by-17) advcl:by (considering-15, making-18) nsubj (easier-20, it-19) nsubj:xsubj (plan-22, it-19) xcomp (making-18, easier-20) mark (plan-22, to-21) xcomp (easier-20, plan-22) amod (routes-24, potential-23) dobj (plan-22, routes-24) punct (say-4, .-25) ",freight,11,"compound (haulers-12, freight-11) ",digital rail map may get freight haulers back to considering rail,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['haulers'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2008.txt_1.csv,0,0,0,0,unknown,,,,
"The digital rail map could take the place of the wall rail map commonly used by haulers and railway officials to plan the movement of freight , according to Petr Kroca of Jerid , the company that helped develop the software .","The/the/DT digital/digital/JJ rail/rail/NN map/map/NN could/could/MD take/take/VB the/the/DT place/place/NN of/of/IN the/the/DT wall/wall/NN rail/rail/NN map/map/NN commonly/commonly/RB used/use/VBN by/by/IN haulers/hauler/NNS and/and/CC railway/railway/NN officials/official/NNS to/to/TO plan/plan/VB the/the/DT movement/movement/NN of/of/IN freight/freight/NN ,/,/, according/accord/VBG to/to/TO Petr/Petr/NNP Kroca/Kroca/NNP of/of/IN Jerid/Jerid/NNP ,/,/, the/the/DT company/company/NN that/that/WDT helped/help/VBD develop/develop/VB the/the/DT software/software/NN ././. ","ROOT (ROOT-0, take-6) det (map-4, The-1) amod (map-4, digital-2) compound (map-4, rail-3) nsubj (take-6, map-4) aux (take-6, could-5) det (place-8, the-7) dobj (take-6, place-8) case (map-13, of-9) det (map-13, the-10) compound (map-13, wall-11) compound (map-13, rail-12) nmod:of (place-8, map-13) advmod (used-15, commonly-14) acl (map-13, used-15) case (haulers-17, by-16) nmod:by (used-15, haulers-17) cc (haulers-17, and-18) compound (officials-20, railway-19) nmod:by (used-15, officials-20) conj:and (haulers-17, officials-20) mark (plan-22, to-21) xcomp (used-15, plan-22) det (movement-24, the-23) dobj (plan-22, movement-24) case (freight-26, of-25) nmod:of (movement-24, freight-26) punct (plan-22, ,-27) case (Kroca-31, according-28) mwe (according-28, to-29) compound (Kroca-31, Petr-30) nmod:according_to (plan-22, Kroca-31) case (Jerid-33, of-32) nmod:of (Kroca-31, Jerid-33) punct (Jerid-33, ,-34) det (company-36, the-35) appos (Jerid-33, company-36) nsubj (helped-38, company-36) ref (company-36, that-37) acl:relcl (company-36, helped-38) xcomp (helped-38, develop-39) det (software-41, the-40) dobj (develop-39, software-41) punct (take-6, .-42) ",freight,26,"case (freight-26, of-25) nmod:of (movement-24, freight-26) ","to plan the movement of freight , according to Petr Kroca",NN,[],,,,,[],[],[],,"[('of', 'movement', 24)]",['of'],[],['movement'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2008.txt_1.csv,0,0,0,0,unknown,,,,
"Taking into account canal fees , fuel costs , and other variables that determine freight rates , these shortcuts could cut the cost of a single voyage by a large container ship by as much as 20 percent--from approximately $17.5 million to $14 million--saving the shipping industry billions of dollars a year .","Taking/take/VBG into/into/IN account/account/NN canal/canal/NN fees/fee/NNS ,/,/, fuel/fuel/NN costs/cost/NNS ,/,/, and/and/CC other/other/JJ variables/variable/NNS that/that/WDT determine/determine/VBP freight/freight/NN rates/rate/NNS ,/,/, these/these/DT shortcuts/shortcut/NNS could/could/MD cut/cut/VB the/the/DT cost/cost/NN of/of/IN a/a/DT single/single/JJ voyage/voyage/NN by/by/IN a/a/DT large/large/JJ container/container/NN ship/ship/NN by/by/IN as/as/RB much/much/JJ as/as/IN 20/20/CD percent/percent/NN --/--/: from/from/IN approximately/approximately/RB $/$/$ 17.5/17.5/CD million/million/CD to/to/TO $/$/$ 14/14/CD million/million/CD --/--/: saving/save/VBG the/the/DT shipping/shipping/NN industry/industry/NN billions/billion/NNS of/of/IN dollars/dollar/NNS a/a/DT year/year/NN ././. ","ROOT (ROOT-0, cut-21) advcl (cut-21, Taking-1) case (fees-5, into-2) compound (fees-5, account-3) compound (fees-5, canal-4) nmod:into (Taking-1, fees-5) punct (fees-5, ,-6) compound (costs-8, fuel-7) nmod:into (Taking-1, costs-8) conj:and (fees-5, costs-8) punct (fees-5, ,-9) cc (fees-5, and-10) amod (variables-12, other-11) nmod:into (Taking-1, variables-12) conj:and (fees-5, variables-12) nsubj (determine-14, variables-12) ref (variables-12, that-13) acl:relcl (variables-12, determine-14) compound (rates-16, freight-15) dobj (determine-14, rates-16) punct (cut-21, ,-17) det (shortcuts-19, these-18) nsubj (cut-21, shortcuts-19) aux (cut-21, could-20) det (cost-23, the-22) dobj (cut-21, cost-23) case (voyage-27, of-24) det (voyage-27, a-25) amod (voyage-27, single-26) nmod:of (cost-23, voyage-27) case (ship-32, by-28) det (ship-32, a-29) amod (ship-32, large-30) compound (ship-32, container-31) nmod:by (cut-21, ship-32) case (percent-38, by-33) advmod (20-37, as-34) advmod (20-37, much-35) advmod (20-37, as-36) nummod (percent-38, 20-37) nmod:by (cut-21, percent-38) punct ($-46, ---39) case ($-46, from-40) advmod ($-46, approximately-41) dep ($-46, $-42) compound ($-46, 17.5-43) compound ($-46, million-44) dep ($-46, to-45) nmod:from (percent-38, $-46) compound (million-48, 14-47) nummod ($-46, million-48) punct ($-46, ---49) xcomp (cut-21, saving-50) det (shipping-52, the-51) iobj (saving-50, shipping-52) compound (billions-54, industry-53) det:qmod (dollars-56, billions-54) mwe (billions-54, of-55) dobj (saving-50, dollars-56) det (year-58, a-57) dep (dollars-56, year-58) punct (cut-21, .-59) ",freight,15,"compound (rates-16, freight-15) ","and other variables that determine freight rates , these shortcuts could",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['rates'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2008.txt_3.csv,0,0,0,0,unknown,,,,
"Recently , electricity consumption , freight shipments , and car sales in China have all increased .","Recently/recently/RB ,/,/, electricity/electricity/NN consumption/consumption/NN ,/,/, freight/freight/NN shipments/shipment/NNS ,/,/, and/and/CC car/car/NN sales/sale/NNS in/in/IN China/China/NNP have/have/VBP all/all/DT increased/increase/VBN ././. ","ROOT (ROOT-0, increased-16) advmod (increased-16, Recently-1) punct (increased-16, ,-2) compound (consumption-4, electricity-3) nsubj (increased-16, consumption-4) punct (consumption-4, ,-5) compound (shipments-7, freight-6) conj:and (consumption-4, shipments-7) nsubj (increased-16, shipments-7) punct (consumption-4, ,-8) cc (consumption-4, and-9) compound (sales-11, car-10) conj:and (consumption-4, sales-11) nsubj (increased-16, sales-11) case (China-13, in-12) nmod:in (sales-11, China-13) aux (increased-16, have-14) advmod (increased-16, all-15) punct (increased-16, .-17) ",freight,6,"compound (shipments-7, freight-6) ","Recently , electricity consumption , freight shipments , and car sales",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['shipments'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2009.txt_3.csv,0,0,0,0,unknown,,,,
"n8 Charles then worked as a commission merchant on his own , offering such products as hay and lime to the public , and booking freight and passage on the De Rosset .","n8/n8/NN Charles/Charles/NNP then/then/RB worked/work/VBD as/as/IN a/a/DT commission/commission/NN merchant/merchant/NN on/on/IN his/he/PRP$ own/own/JJ ,/,/, offering/offer/VBG such/such/JJ products/product/NNS as/as/IN hay/hay/NN and/and/CC lime/lime/NN to/to/TO the/the/DT public/public/NN ,/,/, and/and/CC booking/book/VBG freight/freight/NN and/and/CC passage/passage/NN on/on/IN the/the/DT De/De/NNP Rosset/Rosset/NNP ././. ","ROOT (ROOT-0, worked-4) compound (Charles-2, n8-1) nsubj (worked-4, Charles-2) advmod (worked-4, then-3) case (merchant-8, as-5) det (merchant-8, a-6) compound (merchant-8, commission-7) nmod:as (worked-4, merchant-8) case (own-11, on-9) nmod:poss (own-11, his-10) nmod:on (worked-4, own-11) punct (worked-4, ,-12) ccomp (worked-4, offering-13) amod (products-15, such-14) dobj (offering-13, products-15) case (hay-17, as-16) nmod:as (offering-13, hay-17) cc (hay-17, and-18) nmod:as (offering-13, lime-19) conj:and (hay-17, lime-19) case (public-22, to-20) det (public-22, the-21) nmod:to (offering-13, public-22) punct (offering-13, ,-23) cc (offering-13, and-24) ccomp (worked-4, booking-25) conj:and (offering-13, booking-25) dobj (booking-25, freight-26) cc (freight-26, and-27) dobj (booking-25, passage-28) conj:and (freight-26, passage-28) case (Rosset-32, on-29) det (Rosset-32, the-30) compound (Rosset-32, De-31) nmod:on (booking-25, Rosset-32) punct (worked-4, .-33) ",freight,26,"dobj (booking-25, freight-26) cc (freight-26, and-27) conj:and (freight-26, passage-28) ","the public , and booking freight and passage on the De",NN,[],booking-25,book,VBG,object,[],[],[],,[],[],[],[],[],[],"[('and', 'passage', 28)]",['and'],[passage-28],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2009.txt_3.csv,0,0,0,0,unknown,,,,
Cass testified that they could only have arrived on the Florida boat or a freight train .,Cass/Cass/NNP testified/testify/VBD that/that/IN they/they/PRP could/could/MD only/only/RB have/have/VB arrived/arrive/VBN on/on/IN the/the/DT Florida/Florida/NNP boat/boat/NN or/or/CC a/a/DT freight/freight/NN train/train/NN ././. ,"ROOT (ROOT-0, testified-2) nsubj (testified-2, Cass-1) mark (arrived-8, that-3) nsubj (arrived-8, they-4) aux (arrived-8, could-5) advmod (arrived-8, only-6) aux (arrived-8, have-7) ccomp (testified-2, arrived-8) case (boat-12, on-9) det (boat-12, the-10) compound (boat-12, Florida-11) nmod:on (arrived-8, boat-12) cc (boat-12, or-13) det (train-16, a-14) compound (train-16, freight-15) nmod:on (arrived-8, train-16) conj:or (boat-12, train-16) punct (testified-2, .-17) ",freight,15,"compound (train-16, freight-15) ",the Florida boat or a freight train .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['train'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2009.txt_3.csv,0,0,0,0,unknown,,,,
"In 1999 , the museum became a standalone institution and moved into a renovated train depot originally built as the Yazoo and Mississippi River Valley Railroad Depot and designed to move both passengers and freight .","In/in/IN 1999/1999/CD ,/,/, the/the/DT museum/museum/NN became/become/VBD a/a/DT standalone/standalone/JJ institution/institution/NN and/and/CC moved/move/VBD into/into/IN a/a/DT renovated/renovate/VBN train/train/NN depot/depot/NN originally/originally/RB built/build/VBN as/as/IN the/the/DT Yazoo/Yazoo/NNP and/and/CC Mississippi/Mississippi/NNP River/River/NNP Valley/Valley/NNP Railroad/Railroad/NNP Depot/Depot/NNP and/and/CC designed/design/VBN to/to/TO move/move/VB both/both/CC passengers/passenger/NNS and/and/CC freight/freight/NN ././. ","ROOT (ROOT-0, became-6) case (1999-2, In-1) nmod:in (became-6, 1999-2) punct (became-6, ,-3) det (museum-5, the-4) nsubj (became-6, museum-5) nsubj (moved-11, museum-5) det (institution-9, a-7) amod (institution-9, standalone-8) xcomp (became-6, institution-9) cc (became-6, and-10) conj:and (became-6, moved-11) case (a-13, into-12) nmod:into (moved-11, a-13) acl (a-13, renovated-14) compound (depot-16, train-15) dobj (renovated-14, depot-16) advmod (built-18, originally-17) dep (depot-16, built-18) case (Yazoo-21, as-19) det (Yazoo-21, the-20) nmod:as (built-18, Yazoo-21) cc (Yazoo-21, and-22) compound (Depot-27, Mississippi-23) compound (Depot-27, River-24) compound (Depot-27, Valley-25) compound (Depot-27, Railroad-26) nmod:as (built-18, Depot-27) conj:and (Yazoo-21, Depot-27) cc (built-18, and-28) dep (depot-16, designed-29) conj:and (built-18, designed-29) mark (move-31, to-30) xcomp (designed-29, move-31) cc:preconj (passengers-33, both-32) dobj (move-31, passengers-33) cc (passengers-33, and-34) dobj (move-31, freight-35) conj:and (passengers-33, freight-35) punct (became-6, .-36) ",freight,35,"dobj (move-31, freight-35) conj:and (passengers-33, freight-35) ",to move both passengers and freight .,NN,[],move-31,move,VB,object,[],[],[],,[],[],[],[],[],[],"[('and', 'passengers', 33)]",['and'],[passengers-33],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2009.txt_3.csv,0,0,0,0,unknown,,,,
"It later served the Illinois Central Gulf Depot , handling only freight .","It/it/PRP later/later/RB served/serve/VBD the/the/DT Illinois/Illinois/NNP Central/Central/NNP Gulf/Gulf/NNP Depot/Depot/NNP ,/,/, handling/handle/VBG only/only/RB freight/freight/NN ././. ","ROOT (ROOT-0, served-3) nsubj (served-3, It-1) advmod (served-3, later-2) det (Depot-8, the-4) compound (Depot-8, Illinois-5) compound (Depot-8, Central-6) compound (Depot-8, Gulf-7) dobj (served-3, Depot-8) punct (served-3, ,-9) advcl (served-3, handling-10) advmod (freight-12, only-11) dobj (handling-10, freight-12) punct (served-3, .-13) ",freight,12,"advmod (freight-12, only-11) dobj (handling-10, freight-12) ","Gulf Depot , handling only freight .",NN,[],handling-10,handle,VBG,object,[],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],['only'],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2009.txt_3.csv,0,0,0,0,unknown,,,,
"The motor is rated at 9,700 horsepower , considerably more power than a new railroad freight locomotive .","The/the/DT motor/motor/NN is/be/VBZ rated/rate/VBN at/at/IN 9,700/9,700/CD horsepower/horsepower/NN ,/,/, considerably/considerably/RB more/more/JJR power/power/NN than/than/IN a/a/DT new/new/JJ railroad/railroad/NN freight/freight/NN locomotive/locomotive/NN ././. ","ROOT (ROOT-0, rated-4) det (motor-2, The-1) nsubjpass (rated-4, motor-2) auxpass (rated-4, is-3) case (horsepower-7, at-5) nummod (horsepower-7, 9,700-6) nmod:at (rated-4, horsepower-7) punct (horsepower-7, ,-8) advmod (more-10, considerably-9) amod (power-11, more-10) appos (horsepower-7, power-11) case (locomotive-17, than-12) det (locomotive-17, a-13) amod (locomotive-17, new-14) compound (locomotive-17, railroad-15) compound (locomotive-17, freight-16) nmod:than (rated-4, locomotive-17) punct (rated-4, .-18) ",freight,16,"compound (locomotive-17, freight-16) ",power than a new railroad freight locomotive .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['locomotive'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2009.txt_3.csv,0,0,0,0,unknown,,,,
"WS says such an intriguing individual is '' A part-time hobo ; a person who engages in hobolike behaviour ( e.g. , hopping freight trains ) while on vacation from their full-time job . ''","WS/ws/NN says/say/VBZ such/such/PDT an/a/DT intriguing/intriguing/JJ individual/individual/NN is/be/VBZ ''/''/'' A/a/DT part-time/part-time/JJ hobo/hobo/NN ;/;/: a/a/DT person/person/NN who/who/WP engages/engage/VBZ in/in/IN hobolike/hobolike/JJ behaviour/behaviour/NN -LRB-/-lrb-/-LRB- e.g./e.g./FW ,/,/, hopping/hop/VBG freight/freight/NN trains/train/NNS -RRB-/-rrb-/-RRB- while/while/IN on/on/IN vacation/vacation/NN from/from/IN their/they/PRP$ full-time/full-time/JJ job/job/NN ././. ''/''/'' ","ROOT (ROOT-0, says-2) nsubj (says-2, WS-1) det:predet (individual-6, such-3) det (individual-6, an-4) amod (individual-6, intriguing-5) nsubj (hobo-11, individual-6) dep (individual-6, is-7) punct (part-time-10, ''-8) det (part-time-10, A-9) nmod:tmod (is-7, part-time-10) xcomp (says-2, hobo-11) punct (hobo-11, ;-12) det (person-14, a-13) dep (hobo-11, person-14) nsubj (engages-16, person-14) ref (person-14, who-15) acl:relcl (person-14, engages-16) case (behaviour-19, in-17) amod (behaviour-19, hobolike-18) nmod:in (engages-16, behaviour-19) punct (behaviour-19, (-20) dep (behaviour-19, e.g.-21) punct (e.g.-21, ,-22) dep (e.g.-21, hopping-23) compound (trains-25, freight-24) dobj (hopping-23, trains-25) punct (behaviour-19, )-26) case (vacation-29, while-27) case (vacation-29, on-28) nmod:on (behaviour-19, vacation-29) case (job-33, from-30) nmod:poss (job-33, their-31) amod (job-33, full-time-32) nmod:from (vacation-29, job-33) punct (says-2, .-34) punct (says-2, ''-35) ",freight,24,"compound (trains-25, freight-24) ","behaviour ( e.g. , hopping freight trains ) while on vacation",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['trains'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2009.txt_3.csv,0,0,0,0,unknown,,,,
My grandfather and Mosom Edwin traveled from farm to farm by hopping freight trains .,My/my/PRP$ grandfather/grandfather/NN and/and/CC Mosom/Mosom/NNP Edwin/Edwin/NNP traveled/travel/VBD from/from/IN farm/farm/NN to/to/TO farm/farm/NN by/by/IN hopping/hop/VBG freight/freight/NN trains/train/NNS ././. ,"ROOT (ROOT-0, traveled-6) nmod:poss (grandfather-2, My-1) nsubj (traveled-6, grandfather-2) cc (grandfather-2, and-3) compound (Edwin-5, Mosom-4) conj:and (grandfather-2, Edwin-5) nsubj (traveled-6, Edwin-5) case (farm-8, from-7) nmod:from (traveled-6, farm-8) case (farm-10, to-9) nmod:to (traveled-6, farm-10) mark (hopping-12, by-11) advcl:by (traveled-6, hopping-12) compound (trains-14, freight-13) dobj (hopping-12, trains-14) punct (traveled-6, .-15) ",freight,13,"compound (trains-14, freight-13) ",farm to farm by hopping freight trains .,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['trains'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2009.txt_3.csv,0,0,0,0,unknown,,,,
"For example , the book '' Feelings '' ( Book10 ) has a book jacket flap about credentials of its author-Aliki ; The Mommy Book ( Book8 ) has an index to mommies ; Grandparents Around the World book ( Book15 ) has an index of countries pictured ; I Spy a Freight Train book ( Book14 ) has an information page revealing each paintings ' painters , year and location ; A Children 's Zoo ( Book5 ) book has a glossary -picture dictionary- at back ; I See a Sign book ( Book4 ) has realistic photographs ; Faces book ( Book2 ) has a dedication page .","For/for/IN example/example/NN ,/,/, the/the/DT book/book/NN ''/''/'' Feelings/feeling/NNS ''/''/'' -LRB-/-lrb-/-LRB- Book10/book10/NN -RRB-/-rrb-/-RRB- has/have/VBZ a/a/DT book/book/NN jacket/jacket/NN flap/flap/NN about/about/IN credentials/credentials/NNS of/of/IN its/its/PRP$ author-Aliki/author-aliki/NN ;/;/: The/the/DT Mommy/Mommy/NNP Book/Book/NNP -LRB-/-lrb-/-LRB- Book8/book8/NN -RRB-/-rrb-/-RRB- has/have/VBZ an/a/DT index/index/NN to/to/TO mommies/mommy/NNS ;/;/: Grandparents/grandparent/NNS Around/around/IN the/the/DT World/World/NNP book/book/NN -LRB-/-lrb-/-LRB- Book15/book15/NN -RRB-/-rrb-/-RRB- has/have/VBZ an/a/DT index/index/NN of/of/IN countries/country/NNS pictured/picture/VBN ;/;/: I/I/PRP Spy/spy/NN a/a/DT Freight/Freight/NNP Train/Train/NNP book/book/NN -LRB-/-lrb-/-LRB- Book14/book14/NN -RRB-/-rrb-/-RRB- has/have/VBZ an/a/DT information/information/NN page/page/NN revealing/reveal/VBG each/each/DT paintings/painting/NNS '/'/POS painters/painter/NNS ,/,/, year/year/NN and/and/CC location/location/NN ;/;/: A/a/DT Children/Children/NNP 's/'s/POS Zoo/zoo/NN -LRB-/-lrb-/-LRB- Book5/book5/NN -RRB-/-rrb-/-RRB- book/book/NN has/have/VBZ a/a/DT glossary/glossary/JJ -/-/: picture/picture/NN dictionary/dictionary/NN -/-/: at/at/IN back/back/RB ;/;/: I/I/PRP See/see/VB a/a/DT Sign/sign/NN book/book/NN -LRB-/-lrb-/-LRB- Book4/book4/NN -RRB-/-rrb-/-RRB- has/have/VBZ realistic/realistic/JJ photographs/photograph/NNS ;/;/: Faces/face/VBZ book/book/NN -LRB-/-lrb-/-LRB- Book2/book2/NN -RRB-/-rrb-/-RRB- has/have/VBZ a/a/DT dedication/dedication/NN page/page/NN ././. ","ROOT (ROOT-0, has-12) case (example-2, For-1) nmod:for (has-12, example-2) punct (has-12, ,-3) det (Feelings-7, the-4) compound (Feelings-7, book-5) punct (Feelings-7, ''-6) nsubj (has-12, Feelings-7) punct (has-12, ''-8) punct (Book10-10, (-9) dep (has-12, Book10-10) punct (Book10-10, )-11) det (flap-16, a-13) compound (flap-16, book-14) compound (flap-16, jacket-15) dobj (has-12, flap-16) case (credentials-18, about-17) nmod:about (flap-16, credentials-18) case (author-Aliki-21, of-19) nmod:poss (author-Aliki-21, its-20) nmod:of (credentials-18, author-Aliki-21) punct (has-12, ;-22) det (Book-25, The-23) compound (Book-25, Mommy-24) dobj (has-12, Book-25) punct (Book8-27, (-26) appos (Book-25, Book8-27) punct (Book8-27, )-28) acl:relcl (Book-25, has-29) det (index-31, an-30) dobj (has-29, index-31) case (mommies-33, to-32) nmod:to (index-31, mommies-33) punct (has-12, ;-34) nsubj (has-43, Grandparents-35) case (book-39, Around-36) det (book-39, the-37) compound (book-39, World-38) nmod:around (Grandparents-35, book-39) punct (Book15-41, (-40) appos (Grandparents-35, Book15-41) punct (Book15-41, )-42) parataxis (has-12, has-43) det (index-45, an-44) dobj (has-43, index-45) case (countries-47, of-46) nmod:of (index-45, countries-47) acl (countries-47, pictured-48) punct (has-12, ;-49) nsubj (Spy-51, I-50) parataxis (has-12, Spy-51) det (book-55, a-52) compound (book-55, Freight-53) compound (book-55, Train-54) nsubj (has-59, book-55) punct (Book14-57, (-56) appos (book-55, Book14-57) punct (Book14-57, )-58) ccomp (Spy-51, has-59) det (page-62, an-60) compound (page-62, information-61) dobj (has-59, page-62) acl (page-62, revealing-63) det (paintings-65, each-64) nmod:poss (painters-67, paintings-65) case (paintings-65, '-66) dobj (revealing-63, painters-67) punct (painters-67, ,-68) dobj (revealing-63, year-69) conj:and (painters-67, year-69) cc (painters-67, and-70) dobj (revealing-63, location-71) conj:and (painters-67, location-71) punct (has-12, ;-72) det (Children-74, A-73) nmod:poss (book-80, Children-74) case (Children-74, 's-75) compound (book-80, Zoo-76) punct (Book5-78, (-77) appos (book-80, Book5-78) punct (Book5-78, )-79) nsubj (has-81, book-80) parataxis (has-12, has-81) det (glossary-83, a-82) dobj (has-81, glossary-83) punct (dictionary-86, --84) compound (dictionary-86, picture-85) dep (has-81, dictionary-86) punct (dictionary-86, --87) case (back-89, at-88) advcl:at (has-81, back-89) punct (has-12, ;-90) nsubj (See-92, I-91) parataxis (has-12, See-92) det (book-95, a-93) compound (book-95, Sign-94) nsubj (has-99, book-95) punct (Book4-97, (-96) appos (book-95, Book4-97) punct (Book4-97, )-98) ccomp (See-92, has-99) amod (photographs-101, realistic-100) dobj (has-99, photographs-101) punct (has-12, ;-102) csubj (has-108, Faces-103) dobj (Faces-103, book-104) punct (Book2-106, (-105) appos (book-104, Book2-106) punct (Book2-106, )-107) parataxis (has-12, has-108) det (page-111, a-109) compound (page-111, dedication-110) dobj (has-108, page-111) punct (has-12, .-112) ",Freight,53,"compound (book-55, Freight-53) ",pictured ; I Spy a Freight Train book ( Book14 ),NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['book'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/batch1/w_acad_2010.txt_1.csv,0,0,0,0,unknown,,,,
