Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
"She jerked on a drawer to free it , then scooped silverware out of the tray .","She/she/PRP jerked/jerk/VBD on/on/IN a/a/DT drawer/drawer/NN to/to/TO free/free/VB it/it/PRP ,/,/, then/then/RB scooped/scoop/VBD silverware/silverware/NN out/out/IN of/of/IN the/the/DT tray/tray/NN ././. ","ROOT (ROOT-0, jerked-2) nsubj (jerked-2, She-1) nsubj:xsubj (free-7, She-1) case (drawer-5, on-3) det (drawer-5, a-4) nmod:on (jerked-2, drawer-5) mark (free-7, to-6) xcomp (jerked-2, free-7) dobj (free-7, it-8) punct (jerked-2, ,-9) advmod (scooped-11, then-10) dep (jerked-2, scooped-11) dobj (scooped-11, silverware-12) compound:prt (scooped-11, out-13) case (tray-16, of-14) det (tray-16, the-15) nmod:of (scooped-11, tray-16) punct (jerked-2, .-17) ",silverware,12,"dobj (scooped-11, silverware-12) ","free it , then scooped silverware out of the tray .",NN,[],scooped-11,scoop,VBD,object,['then'],[],[],,[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_2.csv,0,0,0,0,unknown,,,,
She gave the silverware to Anthonythree sets in case Karen repented .,She/she/PRP gave/give/VBD the/the/DT silverware/silverware/NN to/to/TO Anthonythree/Anthonythree/NNP sets/set/NNS in/in/IN case/case/NN Karen/Karen/NNP repented/repent/VBD ././. ,"ROOT (ROOT-0, repented-11) nsubj (gave-2, She-1) dep (repented-11, gave-2) det (silverware-4, the-3) dobj (gave-2, silverware-4) case (sets-7, to-5) compound (sets-7, Anthonythree-6) nmod:to (gave-2, sets-7) case (case-9, in-8) nmod:in (gave-2, case-9) nsubj (repented-11, Karen-10) punct (repented-11, .-12) ",silverware,4,"det (silverware-4, the-3) dobj (gave-2, silverware-4) ",She gave the silverware to Anthonythree sets in case,NN,[],gave-2,give,VBD,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Old books , trunks , and boxes of dishes and silverware were scattered about .","Old/old/JJ books/book/NNS ,/,/, trunks/trunk/NNS ,/,/, and/and/CC boxes/box/NNS of/of/IN dishes/dish/NNS and/and/CC silverware/silverware/NN were/be/VBD scattered/scatter/VBN about/about/RB ././. ","ROOT (ROOT-0, scattered-13) amod (books-2, Old-1) nsubjpass (scattered-13, books-2) punct (books-2, ,-3) conj:and (books-2, trunks-4) nsubjpass (scattered-13, trunks-4) punct (books-2, ,-5) cc (books-2, and-6) conj:and (books-2, boxes-7) nsubjpass (scattered-13, boxes-7) case (dishes-9, of-8) nmod:of (boxes-7, dishes-9) cc (dishes-9, and-10) nmod:of (boxes-7, silverware-11) conj:and (dishes-9, silverware-11) auxpass (scattered-13, were-12) advmod (scattered-13, about-14) punct (scattered-13, .-15) ",silverware,11,"nmod:of (boxes-7, silverware-11) conj:and (dishes-9, silverware-11) ",and boxes of dishes and silverware were scattered about .,NN,[],,,,,[],[],[],,"[('of', 'boxes', 7)]",['of'],[],['boxes'],[],[],"[('and', 'dishes', 9)]",['and'],[dishes-9],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_2.csv,0,0,0,0,unknown,,,,
"In place of silverware , EVELYN has provided her guests with chopsticks ... # COURTNEY # It 's delicious .","In/in/IN place/place/NN of/of/IN silverware/silverware/NN ,/,/, EVELYN/EVELYN/NNP has/have/VBZ provided/provide/VBN her/she/PRP$ guests/guest/NNS with/with/IN chopsticks/chopstick/NNS .../.../: #/#/# COURTNEY/COURTNEY/NNP #/#/# It/it/PRP 's/be/VBZ delicious/delicious/JJ ././. ","ROOT (ROOT-0, provided-8) case (silverware-4, In-1) mwe (In-1, place-2) mwe (In-1, of-3) nmod:in_place_of (provided-8, silverware-4) punct (provided-8, ,-5) nsubj (provided-8, EVELYN-6) aux (provided-8, has-7) nmod:poss (guests-10, her-9) dobj (provided-8, guests-10) case (chopsticks-12, with-11) nmod:with (provided-8, chopsticks-12) punct (provided-8, ...-13) dep (COURTNEY-15, #-14) nsubj (#-16, COURTNEY-15) parataxis (provided-8, #-16) nsubj (delicious-19, It-17) cop (delicious-19, 's-18) ccomp (#-16, delicious-19) punct (provided-8, .-20) ",silverware,4,"case (silverware-4, In-1) nmod:in_place_of (provided-8, silverware-4) ","In place of silverware , EVELYN has provided her",NN,[],,,,,[],[],[],,"[('in_place_of', 'provided', 8)]",['in_place_of'],[],['provided'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['In'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_2.csv,0,0,0,0,unknown,,,,
"JUMP CUT TO :  As the Thin Man takes the tray away , Bosley suddenly attacks him with the silverware .","JUMP/jump/NN CUT/cut/NN TO/to/TO :/:/: As/as/IN the/the/DT Thin/Thin/NNP Man/Man/NNP takes/take/VBZ the/the/DT tray/tray/NN away/away/RB ,/,/, Bosley/Bosley/NNP suddenly/suddenly/RB attacks/attack/VBZ him/he/PRP with/with/IN the/the/DT silverware/silverware/NN ././. ","ROOT (ROOT-0, CUT-2) compound (CUT-2, JUMP-1) acl (CUT-2, TO-3) punct (CUT-2, :-4) mark (takes-9, As-5) det (Man-8, the-6) compound (Man-8, Thin-7) nsubj (takes-9, Man-8) advcl:as (attacks-16, takes-9) det (tray-11, the-10) dobj (takes-9, tray-11) advmod (takes-9, away-12) punct (attacks-16, ,-13) nsubj (attacks-16, Bosley-14) advmod (attacks-16, suddenly-15) dep (CUT-2, attacks-16) dobj (attacks-16, him-17) case (silverware-20, with-18) det (silverware-20, the-19) nmod:with (attacks-16, silverware-20) punct (CUT-2, .-21) ",silverware,20,"case (silverware-20, with-18) det (silverware-20, the-19) nmod:with (attacks-16, silverware-20) ",suddenly attacks him with the silverware .,NN,[],,,,,[],[],[],,"[('with', 'attacks', 16)]",['with'],[],['attacks'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['with'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2000.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Strange , dangerous men , those from Earl 's , had broken into Jonathan 's house and were wreaking havoc in the kitchen , drawers crashing to the floor , the clatter of silverware , the garbage disposal ready to eat digits and limbs , if need be-a loud fantasy in a home so silent that you could hear a clock tick .","Strange/strange/JJ ,/,/, dangerous/dangerous/JJ men/man/NNS ,/,/, those/those/DT from/from/IN Earl/Earl/NNP 's/'s/POS ,/,/, had/have/VBD broken/break/VBN into/into/IN Jonathan/Jonathan/NNP 's/'s/POS house/house/NN and/and/CC were/be/VBD wreaking/wreak/VBG havoc/havoc/NN in/in/IN the/the/DT kitchen/kitchen/NN ,/,/, drawers/drawer/NNS crashing/crash/VBG to/to/TO the/the/DT floor/floor/NN ,/,/, the/the/DT clatter/clatter/NN of/of/IN silverware/silverware/NN ,/,/, the/the/DT garbage/garbage/NN disposal/disposal/NN ready/ready/JJ to/to/TO eat/eat/VB digits/digit/NNS and/and/CC limbs/limb/NNS ,/,/, if/if/IN need/need/NN be-a/be-a/RB loud/loud/JJ fantasy/fantasy/NN in/in/IN a/a/DT home/home/NN so/so/RB silent/silent/JJ that/that/IN you/you/PRP could/could/MD hear/hear/VB a/a/DT clock/clock/NN tick/tick/NN ././. ","ROOT (ROOT-0, broken-12) amod (men-4, Strange-1) punct (men-4, ,-2) amod (men-4, dangerous-3) nsubj (broken-12, men-4) nsubj (wreaking-19, men-4) punct (men-4, ,-5) appos (men-4, those-6) case (Earl-8, from-7) nmod:'s (those-6, Earl-8) case (Earl-8, 's-9) punct (men-4, ,-10) aux (broken-12, had-11) case (house-16, into-13) nmod:poss (house-16, Jonathan-14) case (Jonathan-14, 's-15) nmod:into (broken-12, house-16) cc (broken-12, and-17) aux (wreaking-19, were-18) conj:and (broken-12, wreaking-19) dobj (wreaking-19, havoc-20) case (kitchen-23, in-21) det (kitchen-23, the-22) nmod:in (havoc-20, kitchen-23) punct (kitchen-23, ,-24) appos (kitchen-23, drawers-25) acl (drawers-25, crashing-26) case (floor-29, to-27) det (floor-29, the-28) nmod:to (crashing-26, floor-29) punct (floor-29, ,-30) det (clatter-32, the-31) appos (floor-29, clatter-32) case (silverware-34, of-33) nmod:of (clatter-32, silverware-34) punct (floor-29, ,-35) det (disposal-38, the-36) compound (disposal-38, garbage-37) dep (wreaking-19, disposal-38) dep (disposal-38, ready-39) mark (eat-41, to-40) xcomp (ready-39, eat-41) dobj (eat-41, digits-42) cc (digits-42, and-43) dobj (eat-41, limbs-44) conj:and (digits-42, limbs-44) punct (eat-41, ,-45) dep (eat-41, if-46) dep (if-46, need-47) advmod (loud-49, be-a-48) amod (fantasy-50, loud-49) dobj (broken-12, fantasy-50) case (home-53, in-51) det (home-53, a-52) nmod:in (broken-12, home-53) advmod (silent-55, so-54) amod (home-53, silent-55) mark (hear-59, that-56) nsubj (hear-59, you-57) aux (hear-59, could-58) ccomp (silent-55, hear-59) det (tick-62, a-60) compound (tick-62, clock-61) dobj (hear-59, tick-62) punct (broken-12, .-63) ",silverware,34,"case (silverware-34, of-33) nmod:of (clatter-32, silverware-34) ","floor , the clatter of silverware , the garbage disposal ready",NN,[],,,,,[],[],[],,"[('of', 'clatter', 32)]",['of'],[],['clatter'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,,,,
"No , wash the silverware before the plates .","No/no/DT ,/,/, wash/wash/VB the/the/DT silverware/silverware/NN before/before/IN the/the/DT plates/plate/NNS ././. ","ROOT (ROOT-0, wash-3) nsubj (wash-3, No-1) punct (wash-3, ,-2) det (silverware-5, the-4) dobj (wash-3, silverware-5) case (plates-8, before-6) det (plates-8, the-7) nmod:before (wash-3, plates-8) punct (wash-3, .-9) ",silverware,5,"det (silverware-5, the-4) dobj (wash-3, silverware-5) ","No , wash the silverware before the plates .",NN,[],wash-3,wash,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
Aunt Lucy wiped the silverware .,Aunt/Aunt/NNP Lucy/Lucy/NNP wiped/wipe/VBD the/the/DT silverware/silverware/NN ././. ,"ROOT (ROOT-0, wiped-3) compound (Lucy-2, Aunt-1) nsubj (wiped-3, Lucy-2) det (silverware-5, the-4) dobj (wiped-3, silverware-5) punct (wiped-3, .-6) ",silverware,5,"det (silverware-5, the-4) dobj (wiped-3, silverware-5) ",Aunt Lucy wiped the silverware .,NN,[],wiped-3,wipe,VBD,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Sam was in the galley , right behind the closed hatch of the cockpit , clattering dishes and silverware .","Sam/Sam/NNP was/be/VBD in/in/IN the/the/DT galley/galley/NN ,/,/, right/right/NN behind/behind/IN the/the/DT closed/closed/JJ hatch/hatch/NN of/of/IN the/the/DT cockpit/cockpit/NN ,/,/, clattering/clatter/VBG dishes/dish/NNS and/and/CC silverware/silverware/NN ././. ","ROOT (ROOT-0, galley-5) nsubj (galley-5, Sam-1) cop (galley-5, was-2) case (galley-5, in-3) det (galley-5, the-4) punct (galley-5, ,-6) appos (galley-5, right-7) case (hatch-11, behind-8) det (hatch-11, the-9) amod (hatch-11, closed-10) nmod:behind (right-7, hatch-11) case (cockpit-14, of-12) det (cockpit-14, the-13) nmod:of (hatch-11, cockpit-14) punct (cockpit-14, ,-15) amod (dishes-17, clattering-16) nmod:of (hatch-11, dishes-17) conj:and (cockpit-14, dishes-17) cc (cockpit-14, and-18) nmod:of (hatch-11, silverware-19) conj:and (cockpit-14, silverware-19) punct (galley-5, .-20) ",silverware,19,"nmod:of (hatch-11, silverware-19) conj:and (cockpit-14, silverware-19) ","cockpit , clattering dishes and silverware .",NN,[],,,,,[],[],[],,"[('of', 'hatch', 11)]",['of'],[],['hatch'],[],[],"[('and', 'cockpit', 14)]",['and'],[cockpit-14],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,,,,
"Laura 's brother , Jordan , was setting the table with the special Passover plates and silverware .","Laura/Laura/NNP 's/'s/POS brother/brother/NN ,/,/, Jordan/Jordan/NNP ,/,/, was/be/VBD setting/set/VBG the/the/DT table/table/NN with/with/IN the/the/DT special/special/JJ Passover/Passover/NNP plates/plate/NNS and/and/CC silverware/silverware/NN ././. ","ROOT (ROOT-0, setting-8) nmod:poss (brother-3, Laura-1) case (Laura-1, 's-2) nsubj (setting-8, brother-3) punct (brother-3, ,-4) appos (brother-3, Jordan-5) punct (brother-3, ,-6) aux (setting-8, was-7) det (table-10, the-9) dobj (setting-8, table-10) case (plates-15, with-11) det (plates-15, the-12) amod (plates-15, special-13) compound (plates-15, Passover-14) nmod:with (setting-8, plates-15) cc (plates-15, and-16) nmod:with (setting-8, silverware-17) conj:and (plates-15, silverware-17) punct (setting-8, .-18) ",silverware,17,"nmod:with (setting-8, silverware-17) conj:and (plates-15, silverware-17) ",the special Passover plates and silverware .,NN,[],,,,,[],[],[],,"[('with', 'setting', 8)]",['with'],[],['setting'],[],[],"[('and', 'plates', 15)]",['and'],[plates-15],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,,,,
"A fist hit the table , and the silverware rattled against the plates .","A/a/DT fist/fist/NN hit/hit/VBD the/the/DT table/table/NN ,/,/, and/and/CC the/the/DT silverware/silverware/NN rattled/rattle/VBN against/against/IN the/the/DT plates/plate/NNS ././. ","ROOT (ROOT-0, hit-3) det (fist-2, A-1) nsubj (hit-3, fist-2) det (table-5, the-4) dobj (hit-3, table-5) punct (hit-3, ,-6) cc (hit-3, and-7) det (silverware-9, the-8) nsubj (rattled-10, silverware-9) conj:and (hit-3, rattled-10) case (plates-13, against-11) det (plates-13, the-12) nmod:against (rattled-10, plates-13) punct (hit-3, .-14) ",silverware,9,"det (silverware-9, the-8) nsubj (rattled-10, silverware-9) ","the table , and the silverware rattled against the plates .",NN,[],rattled-10,rattle,VBN,subject,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"all these people at their ease , this young woman in narrow black pants gracefully leading him to a table , these sounds of silverware and voices , water and music , was this what everyone else did while each day he ate his sandwiches in his cubicle ?","all/all/DT these/these/DT people/people/NNS at/at/IN their/they/PRP$ ease/ease/NN ,/,/, this/this/DT young/young/JJ woman/woman/NN in/in/IN narrow/narrow/JJ black/black/JJ pants/pants/NNS gracefully/gracefully/RB leading/lead/VBG him/he/PRP to/to/TO a/a/DT table/table/NN ,/,/, these/these/DT sounds/sound/NNS of/of/IN silverware/silverware/NN and/and/CC voices/voice/NNS ,/,/, water/water/NN and/and/CC music/music/NN ,/,/, was/be/VBD this/this/DT what/what/WDT everyone/everyone/NN else/else/RB did/do/VBD while/while/IN each/each/DT day/day/NN he/he/PRP ate/eat/VBD his/he/PRP$ sandwiches/sandwich/NNS in/in/IN his/he/PRP$ cubicle/cubicle/NN ?/?/. ","ROOT (ROOT-0, this-34) det:predet (people-3, all-1) det (people-3, these-2) nsubj (this-34, people-3) case (ease-6, at-4) nmod:poss (ease-6, their-5) nmod:at (people-3, ease-6) punct (people-3, ,-7) det (woman-10, this-8) amod (woman-10, young-9) appos (people-3, woman-10) case (pants-14, in-11) amod (pants-14, narrow-12) amod (pants-14, black-13) nmod:in (woman-10, pants-14) advmod (leading-16, gracefully-15) acl (pants-14, leading-16) dobj (leading-16, him-17) case (table-20, to-18) det (table-20, a-19) nmod:to (leading-16, table-20) punct (table-20, ,-21) det (sounds-23, these-22) nmod:to (leading-16, sounds-23) conj:and (table-20, sounds-23) case (silverware-25, of-24) nmod:of (sounds-23, silverware-25) cc (table-20, and-26) nmod:to (leading-16, voices-27) conj:and (table-20, voices-27) punct (voices-27, ,-28) conj:and (table-20, water-29) conj:and (voices-27, water-29) cc (voices-27, and-30) conj:and (table-20, music-31) conj:and (voices-27, music-31) punct (people-3, ,-32) cop (this-34, was-33) dobj (did-38, this-34) ref (this-34, what-35) nsubj (did-38, everyone-36) advmod (everyone-36, else-37) acl:relcl (this-34, did-38) mark (ate-43, while-39) det (day-41, each-40) nmod:tmod (ate-43, day-41) nsubj (ate-43, he-42) advcl:while (did-38, ate-43) nmod:poss (sandwiches-45, his-44) dobj (ate-43, sandwiches-45) case (cubicle-48, in-46) nmod:poss (cubicle-48, his-47) nmod:in (ate-43, cubicle-48) punct (this-34, ?-49) ",silverware,25,"case (silverware-25, of-24) nmod:of (sounds-23, silverware-25) ","table , these sounds of silverware and voices , water and",NN,[],,,,,[],[],[],,"[('of', 'sounds', 23)]",['of'],[],['sounds'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['of'],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_1.csv,0,0,0,0,unknown,,,,
"He had shown more anxiety about the state of her kitchenthe morning after , she 'd found him sifting through the silverware to make sure that she indeed had a set for milk and a set for meat .","He/he/PRP had/have/VBD shown/show/VBN more/more/RBR anxiety/anxiety/NN about/about/IN the/the/DT state/state/NN of/of/IN her/she/PRP$ kitchenthe/kitchenthe/NN morning/morning/NN after/after/IN ,/,/, she/she/PRP 'd/would/MD found/find/VBD him/he/PRP sifting/sift/VBG through/through/IN the/the/DT silverware/silverware/NN to/to/TO make/make/VB sure/sure/JJ that/that/IN she/she/PRP indeed/indeed/RB had/have/VBD a/a/DT set/set/VBN for/for/IN milk/milk/NN and/and/CC a/a/DT set/set/VBN for/for/IN meat/meat/NN ././. ","ROOT (ROOT-0, found-17) nsubj (shown-3, He-1) aux (shown-3, had-2) ccomp (found-17, shown-3) advmod (shown-3, more-4) dobj (shown-3, anxiety-5) case (state-8, about-6) det (state-8, the-7) nmod:about (anxiety-5, state-8) case (morning-12, of-9) nmod:poss (morning-12, her-10) compound (morning-12, kitchenthe-11) nmod:of (state-8, morning-12) nmod (shown-3, after-13) punct (found-17, ,-14) nsubj (found-17, she-15) aux (found-17, 'd-16) nsubj (sifting-19, him-18) dep (found-17, sifting-19) case (silverware-22, through-20) det (silverware-22, the-21) nmod:through (sifting-19, silverware-22) mark (make-24, to-23) acl:to (silverware-22, make-24) xcomp (make-24, sure-25) mark (had-29, that-26) nsubj (had-29, she-27) advmod (had-29, indeed-28) ccomp (make-24, had-29) det (milk-33, a-30) amod (milk-33, set-31) nmod (set-31, for-32) dobj (had-29, milk-33) cc (milk-33, and-34) det (meat-38, a-35) amod (meat-38, set-36) nmod (set-36, for-37) dobj (had-29, meat-38) conj:and (milk-33, meat-38) punct (found-17, .-39) ",silverware,22,"case (silverware-22, through-20) det (silverware-22, the-21) nmod:through (sifting-19, silverware-22) acl:to (silverware-22, make-24) ",found him sifting through the silverware to make sure that she,NN,[],,,,,[],[],[],,"[('through', 'sifting', 19)]",['through'],[],['sifting'],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],['through'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2005.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Downstairs , Ben 's opening cabinets , lost in the silverware drawer .","Downstairs/downstairs/RB ,/,/, Ben/Ben/NNP 's/'s/POS opening/opening/NN cabinets/cabinet/NNS ,/,/, lost/lose/VBN in/in/IN the/the/DT silverware/silverware/NN drawer/drawer/NN ././. ","ROOT (ROOT-0, lost-8) advmod (lost-8, Downstairs-1) punct (lost-8, ,-2) nmod:poss (opening-5, Ben-3) case (Ben-3, 's-4) nsubj (lost-8, opening-5) dep (opening-5, cabinets-6) punct (opening-5, ,-7) case (drawer-12, in-9) det (drawer-12, the-10) compound (drawer-12, silverware-11) nmod:in (lost-8, drawer-12) punct (lost-8, .-13) ",silverware,11,"compound (drawer-12, silverware-11) ","cabinets , lost in the silverware drawer .",NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['drawer'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2005.txt_2.csv,0,0,0,0,unknown,,,,
"Mary thought she 'd better prepare for lunch ; and Arthur took off his cap and his jacket , then rolled up his sleeves and started to polish the silverware with a stained yellow cloth .","Mary/Mary/NNP thought/think/VBD she/she/PRP 'd/would/MD better/better/RB prepare/prepare/VB for/for/IN lunch/lunch/NN ;/;/: and/and/CC Arthur/Arthur/NNP took/take/VBD off/off/RP his/he/PRP$ cap/cap/NN and/and/CC his/he/PRP$ jacket/jacket/NN ,/,/, then/then/RB rolled/roll/VBD up/up/RP his/he/PRP$ sleeves/sleeve/NNS and/and/CC started/start/VBD to/to/TO polish/polish/VB the/the/DT silverware/silverware/NN with/with/IN a/a/DT stained/stain/VBN yellow/yellow/JJ cloth/cloth/NN ././. ","ROOT (ROOT-0, rolled-21) nsubj (thought-2, Mary-1) ccomp (rolled-21, thought-2) nsubj (prepare-6, she-3) aux (prepare-6, 'd-4) advmod (prepare-6, better-5) ccomp (thought-2, prepare-6) case (lunch-8, for-7) nmod:for (prepare-6, lunch-8) punct (thought-2, ;-9) cc (thought-2, and-10) nsubj (took-12, Arthur-11) conj:and (thought-2, took-12) ccomp (rolled-21, took-12) compound:prt (took-12, off-13) nmod:poss (cap-15, his-14) dobj (took-12, cap-15) cc (cap-15, and-16) nmod:poss (jacket-18, his-17) dobj (took-12, jacket-18) conj:and (cap-15, jacket-18) punct (rolled-21, ,-19) nsubj (rolled-21, then-20) nsubj (started-26, then-20) nsubj:xsubj (polish-28, then-20) compound:prt (rolled-21, up-22) nmod:poss (sleeves-24, his-23) dobj (rolled-21, sleeves-24) cc (rolled-21, and-25) conj:and (rolled-21, started-26) mark (polish-28, to-27) xcomp (started-26, polish-28) det (silverware-30, the-29) dobj (polish-28, silverware-30) case (a-32, with-31) nmod:with (polish-28, a-32) acl (a-32, stained-33) amod (cloth-35, yellow-34) dobj (stained-33, cloth-35) punct (rolled-21, .-36) ",silverware,30,"det (silverware-30, the-29) dobj (polish-28, silverware-30) ",and started to polish the silverware with a stained yellow cloth,NN,[],polish-28,polish,VB,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"There were pots and pans , a drawer full of silverware , everything of generic design , sleek and inoffensive .","There/there/EX were/be/VBD pots/pot/NNS and/and/CC pans/pan/NNS ,/,/, a/a/DT drawer/drawer/NN full/full/JJ of/of/IN silverware/silverware/NN ,/,/, everything/everything/NN of/of/IN generic/generic/JJ design/design/NN ,/,/, sleek/sleek/JJ and/and/CC inoffensive/inoffensive/JJ ././. ","ROOT (ROOT-0, were-2) expl (were-2, There-1) nsubj (were-2, pots-3) cc (pots-3, and-4) nsubj (were-2, pans-5) conj:and (pots-3, pans-5) punct (pots-3, ,-6) det (drawer-8, a-7) appos (pots-3, drawer-8) case (silverware-11, full-9) case (silverware-11, of-10) nmod:of (drawer-8, silverware-11) punct (silverware-11, ,-12) appos (silverware-11, everything-13) case (design-16, of-14) amod (design-16, generic-15) nmod:of (everything-13, design-16) punct (pots-3, ,-17) amod (pots-3, sleek-18) cc (sleek-18, and-19) amod (pots-3, inoffensive-20) conj:and (sleek-18, inoffensive-20) punct (were-2, .-21) ",silverware,11,"case (silverware-11, full-9) case (silverware-11, of-10) nmod:of (drawer-8, silverware-11) punct (silverware-11, ,-12) appos (silverware-11, everything-13) ",", a drawer full of silverware , everything of generic design",NN,[],,,,,[],[],[],,"[('of', 'drawer', 8)]",['of'],[],['drawer'],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],"['full', 'of']",[],"['modified', 'everything']",[],['everything'],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/fiction/w_fic_2003.txt_2.csv,0,0,0,0,unknown,,,,
